cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
286308,2-methyl-2-(oxan-2-yl)propanal,841-038-5,1784782-30-4,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
286309,"3-phenyl-1-(propan-2-yl)-1H-1,2,4-triazol-5-amine",841-039-0,1785106-45-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1;H302:1
286310,2-(aminomethyl)-5-methoxyphenol hydrochloride,841-040-6,1803591-93-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1;H302:1
286311,4-(cyclohexanesulfonyl)piperidine hydrochloride,841-041-1,1864016-67-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1;H302:1
286312,spiro[2.5]octan-4-amine hydrochloride,841-042-7,1965308-89-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
286313,N-(cyclopropylmethyl)cyclopropanamine hydrochloride,841-043-2,2155852-92-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
286314,1-(oxolan-2-yl)cyclopropane-1-carbaldehyde,841-044-8,2171986-20-0,Flam. Liq. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H335:1;H318:1;H315:1;H227:1
286315,2-methyl-3-(morpholin-4-yl)-3-oxopropanoic acid,841-045-3,1525711-62-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1;H302:1
286316,8-(but-3-yn-1-yl)-5-oxa-8-azaspiro[2.6]nonane,841-046-9,1851143-13-9,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;STOT SE 3,Notified C&L,1,H335:1;H312:1;H315:1;H318:1;H302:1;H332:1
286317,1-(4-methylpiperazin-1-yl)-4-(methylsulfanyl)butan-1-one,841-047-4,1901728-78-6,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;STOT SE 3,Notified C&L,1,H335:1;H312:1;H315:1;H318:1;H302:1;H332:1
