cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
185475,5-(CHLOROSULFONYL)-2-(HEXADECYLSULFONYL)BENZOIC ACID,653-339-7,29338-03-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
185476,3-AMINO-1-(2-CYANOETHYL)-2-PYRAZOLIN-5-ONE,653-340-2,26725-71-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
185477,5-OXOUNDECANOIC ACID,653-341-8,16424-28-5,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H319:38;H302:38
185478,1-HEXADECYL-3-PHENYL-2-THIOUREA,653-342-3,6312-79-4,Acute Tox. 4,Notified C&L,38,H302:38
185479,"1,1-CYCLOHEPTANEDIACETIC ACID",653-343-9,4432-18-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
185480,ALLYL N-(4-CHLOROPHENYL)CARBAMATE,653-344-4,25217-26-9,Acute Tox. 4,Notified C&L,38,H302:38
185481,3-NITRO-N-(2-THIENYLMETHYLENE)ANILINE,653-346-5,78662-36-9,Acute Tox. 4,Notified C&L,38,H302:38
185482,BUTYL N-(4-CHLOROPHENYL)CARBAMATE,653-347-0,5816-35-3,Skin Sens. 1;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H317:38;H410:38;H400:38
185483,"6,7,8,9-TETRAHYDRO-5H-BENZOCYCLOHEPTEN-6-OL",653-348-6,13249-77-9,Acute Tox. 4,Notified C&L,38,H302:38
185484,8-ETHYL-4-QUINOLINOL,653-349-1,23096-83-5,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H302:38;H335:38;H318:38;H315:38
185485,4-(HEXADECYLOXY)METANILYL FLUORIDE,653-350-7,3859-25-4,Skin Sens. 1;Eye Dam. 1,Notified C&L,38,H317:38;H318:38
185486,5-(CHLOROSULFONYL)-2-(HEXADECYLOXY)BENZOIC ACID,653-351-2,5355-07-7,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H315:38;H335:38;H318:38
185487,4-CHLORO-8-ETHYLQUINOLINE,653-352-8,63136-19-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H302:38;H335:38;H315:38
185488,N-(5-PROPIONYLAMINO-NAPHTHALEN-1-YL)-PROPIONAMIDE,653-353-3,121311-45-3,Aquatic Acute 1,Notified C&L,38,H400:38
