cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
280349,cis-4-(tert-Butoxycarbonylamino)cyclohexanol,835-524-6,167081-25-6,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,2,H315:2;H319:2;H335:1
280350,"4-Bromo-1,2-diiodobenzene",835-525-1,21521-54-0,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280351,4-Bromo-9-phenyl-9H-carbazole,835-526-7,1097884-37-1,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280352,1-Bromo-9-phenyl-9H-carbazole,835-527-2,1333002-37-1,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280353,Butyltriethoxysilane,835-528-8,4781-99-1,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280354,"tert-Butyl 1-(Tosyloxy)-3,6,9,12-tetraoxapentadecan-15-oate",835-529-3,581065-94-3,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280355,[4-[Bis(4-methoxyphenyl)amino]phenyl]boronic Acid (contains varying amounts of Anhydride),835-530-9,201802-29-1,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280356,(4-Bromophenylethynyl)trimethylsilane,835-531-4,16116-78-2,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280357,4-(9H-Carbazol-9-yl)aniline,835-533-5,52708-37-9,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280358,Cyclohexanemethylamine Hydroiodide,835-534-0,2153504-15-3,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280359,6-Chloro-N-methoxy-N-methylnicotinamide,835-535-6,149281-42-5,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280360,Cesium Lead Tribromide (Low water content),835-536-1,15243-48-8,Acute Tox. 3;Acute Tox. 3;Carc. 1B;Repr. 1A;STOT RE 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H350:1;H360:1;H410:1;H400:1;H311:1;H373:1;H331:1;H301:1
280361,"3,5-Diethynylpyridine",835-537-7,67227-90-1,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280362,"4,5-Dibromo-1H-1,2,3-triazole",835-538-2,15294-81-2,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280363,Dolasetron Mesylate Monohydrate,835-539-8,878143-33-0,Acute Tox. 4,Notified C&L,1,H302:1
280364,"2,6-Dibromobenzoic Acid",835-540-3,601-84-3,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280365,"Ethyl 2-[(2-Cyanoethoxy)(4,4-diphenylcyclohexyloxy)phosphoryloxy]acetate",835-541-9,2173111-94-7,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4,Notified C&L,1,H315:1;H312:1;H302:1;H319:1;H332:1
280366,3-Chloropyridine N-Oxide,835-542-4,1851-22-5,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
280367,"rel-(3aR,6R,6aS)-octahydrocyclopenta[b]pyrrol-6-ol hydrochloride",949-728-9,,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2,H315:2;H335:2;H319:2
280368,"2,2,2-trifluoro-N-(trimethylsilyl)acetamide",835-544-5,55982-15-5,Flam. Liq. 3;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H226:1;H335:1;H319:1
280369,1-hydroxypropane-2-sulfonamide,835-545-0,1493291-66-9,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
280370,"2-bromo-1-(4,5,6,7-tetrahydro-1-benzothiophen-4-yl)ethan-1-one",835-546-6,1504948-18-8,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;STOT SE 3,Notified C&L,1,H315:1;H312:1;H302:1;H335:1;H332:1;H318:1
280371,lithium 2-hydroxy-3-(quinolin-2-yl)propanoate,949-729-4,,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1;H302:1
