cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
267844,[(2S)-1-(benzenesulfonyl)pyrrolidin-2-yl]methanol,824-786-7,122030-80-2,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
267845,"3-amino-N,N-dimethylpropan-1-aminium 2-C10-13-alkyl benzenesulfonate",824-801-7,1093628-27-3,Acute Tox. 4;Aquatic Acute 2,REACH registration C&L,1.0,H302:1;H401:1
267846,"(2,4-difluoro-phenyl)-carbamic acid methyl ester",824-787-2,544440-09-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
267847,3-hydroxy-isoxazole-4-carboxylic acid ethyl ester,824-788-8,753486-90-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H302:1;H319:1;H315:1
267848,"4,4,5,5-tetramethyl-2-(3-methylbutan-2-yl)-1,3,2-dioxaborolane",824-789-3,807611-14-9,Flam. Liq. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H319:1;H227:1;H315:1;H302:1
267849,(1-(6-chloropyridin-3-yl)cyclopropyl)methanol,824-790-9,858036-16-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H335:2;H302:2;H319:2;H315:2
267850,"1-ethyl-1,2,3,4-tetrahydronaphthalene-1-carboxylic acid",824-791-4,875224-04-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
267851,"methyl 3-oxo-2,3-dihydro-1H-isoindole-5-carboxylate",824-793-5,954239-52-2,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H335:2;H315:2;H319:2
267852,methyl 2-([2-(tert-butoxy)-2-oxoethyl](2-methoxy-2-oxoethyl)amino)acetate,824-794-0,1275898-51-5,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
267853,"ethyl 2-[5-(methylamino)-3H-imidazo[4,5-b]pyridin-2-yl]acetate",824-795-6,1507825-37-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H302:1;H319:1;H315:1
267854,"3,5-difluoro-1H-indole-2-carboxylic acid",824-796-1,1553990-37-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H335:2;H302:2;H319:2;H315:2
267855,"7-bromo-8-chloro-1,2,3,4-tetrahydroisoquinoline",824-797-7,1782330-44-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H302:1;H319:1;H315:1
267856,"7-bromo-[1,3]oxazolo[4,5-b]pyridin-2-ol",824-798-2,1784534-06-0,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H335:2;H315:2;H319:2
267857,3-fluoro-6-(propan-2-yl)-1H-indole-2-carboxylic acid,824-799-8,2093393-11-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H302:1;H319:1;H315:1
267858,5-tert-butyl-3-fluoro-1H-indole-2-carboxylic acid,824-800-1,2114063-00-0,Acute Tox. 5;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H303:1;H319:1;H315:1
267859,"tert-butyl rac-(1R,4S)-7-azabicyclo[2.2.1]hept-2-ene-7-carboxylate",947-680-3,,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
267860,"6,6-dimethyl-5H,6H,7H,8H-imidazo[1,2-a]pyridine-2-carboxylic acid",947-681-9,,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
