cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
169813,Estriol 17β-(β-D-glucuronide) sodium,637-272-0,54677-26-8,Acute Tox. 4;Acute Tox. 4;Acute Tox. 4;Carc. 2,Notified C&L,38,H302:38;H312:38;H332:38;H351:38
169814,4-(3-phenylureido)benzoic acid,637-273-6,5467-09-4,Acute Tox. 4;Eye Irrit. 2,Notified C&L,39,H302:39;H319:39;H335:1;H315:1
169815,URB597,637-274-1,546141-08-6,Eye Irrit. 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38;H319:38
169816,N-Phenethyl-2-phenylacetamide,637-275-7,5460-60-6,Acute Tox. 4;Eye Irrit. 2;Aquatic Acute 1,Notified C&L,38,H400:38;H302:38;H319:38
169817,"2E-N-(2,3-Dihydro-1,4-benzodioxin-6-yl)-3-[4-(1,1-dimethylethyl)phenyl]-2-propenamide",637-276-2,545395-94-6,Acute Tox. 4;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H302:38;H413:38;H319:38
169818,"α1,α3-Dichlorohexamethylbenzene",637-277-8,54490-78-7,Skin Corr. 1B,Notified C&L,38,H314:38
169819,1-Butylcyclohexanol,637-278-3,5445-30-7,Acute Tox. 4;Skin Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,43,H335:43;H302:43;H332:39;H315:43;H319:4
169820,"Dibenzo(h,k)-4-oxatricyclo(5.2.2.02,6)unde c-8,10-diene-3, 5-dione",637-279-9,5443-16-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H302:38;H319:38;H315:38
169821,"Hexahydro-4,7-Epoxyisobenzofuran-1,3-dione",637-280-4,5442-12-6,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38
169822,"N,N'-2,6-Pyridinediylbisacetamide",637-282-5,5441-02-1,Acute Tox. 4,Notified C&L,38,H302:38
169823,S-(Lactoyl)glutathione free acid,637-283-0,54398-03-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
169824,Thromboxane b(2),637-284-6,54397-85-2,Repr. 2,Notified C&L,38,H361:38
169825,4-(Heptyloxy)-m-anisaldehyde,637-285-1,5438-59-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
169826,"4,5-Dimethyl-4-cyclohexene-1,2-dicarboxylic anhydride",637-286-7,5438-24-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,39,H335:39;H302:38;H319:39;H315:39
169827,"3,3'-Dipropylthiacarbocyanine iodide",637-287-2,53336-12-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,42,H335:42;H315:42;H319:42
169828,3-Methyl-4-nitro-1H-pyrazole,637-288-8,5334-39-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,45,H335:44;H302:38;H319:45;H315:45
169829,4-Amino-2H-1-benzopyran-2-one,637-289-3,53348-92-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
169830,Ethyl 4-(acetamido)benzoate,637-290-9,5338-44-3,Eye Irrit. 2,Notified C&L,39,H319:38;H302:1
169831,"N,N'-1,6-Hexanediylbisbenzamide",637-291-4,5326-21-6,Eye Dam. 1;Aquatic Acute 1,Notified C&L,38,H400:38;H318:38
169832,(1-Hydroxy-cyclohexyl)-acetic acid ethyl ester,637-293-5,5326-50-1,Acute Tox. 4,Notified C&L,38,H302:38
169833,2-Acetamido-6-methylpyridine,637-294-0,5327-33-3,Acute Tox. 4;Eye Irrit. 2,Notified C&L,44,H302:39;H319:44;H335:5;H315:6;H312:1;H332:1
169834,Bis(cyclopentadienyl)vanadium iodide,637-295-6,53291-02-4,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,42,H335:42;H315:42;H301:42;H319:42;H228:4
169835,16-Hydroxyphorbol 12-palmitate 13-acetate,637-296-1,53202-98-5,Acute Tox. 2;Acute Tox. 2;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 2,Notified C&L,38,H310:38;H300:38;H330:38;H315:38;H319:38
169836,"3-(3,4-dihydro-2H-pyrrol-5-yl)pyridine",637-297-7,532-12-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,45,H335:40;H302:45;H319:45;H315:45;H312:1;H332:1
169837,"3,3'-Dipentyloxacarbocyanine iodide",637-298-2,53213-81-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Repr. 1B,Notified C&L,38,H335:38;H315:38;H360:38;H319:38
169838,"3,3'-Diheptyloxacarboxycyanine iodide",637-299-8,53213-83-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Repr. 1B,Notified C&L,38,H335:38;H315:38;H360:38;H319:38
169839,"3,4-Xylylphosphonic acid",637-300-1,53104-47-5,Skin Corr. 1B,Notified C&L,38,H314:38
169840,"1-(2,4-Dichlorophenyl)-3-methylurea",637-301-7,5310-94-1,Acute Tox. 3,Notified C&L,38,H301:38
169841,"1-(4a-Methyl-1,2,3,4,4a,9a-hexahydro-carba zol-9-yl)-ethanone",637-302-2,53155-50-3,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H301:38;H319:38
169842,4'-Acetylmethanesulfonanilide,637-303-8,5317-89-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H302:38;H319:38;H315:38
169843,Cytochalasin H from Phomopsis sp,637-304-3,53760-19-3,Acute Tox. 2;Acute Tox. 2;Acute Tox. 1;Repr. 2,Notified C&L,38,H310:38;H361:38;H300:38;H330:38
169844,3-[2-(4-Chlorophenylthio)phenyl]-N-(4-dimethylaminobutyl)acrylamide hydrochloride,637-305-9,538368-27-3,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H318:38;H335:38;H302:38;H400:38;H315:38
169845,Cytochalasin J,637-306-4,53760-20-6,Acute Tox. 2;Acute Tox. 2;Acute Tox. 2;Carc. 2,Notified C&L,38,H310:38;H351:38;H300:38;H330:38
169846,"1,2-Diphenylethyl-N-methylamine",637-308-5,53663-25-5,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H335:38;H302:38;H318:38;H315:38
169847,DL-m-Hydroxymandelic acid,637-309-0,53623-77-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
169848,4-(Benzylsulfonamido)-benzoic acid,637-310-6,536-95-8,Eye Irrit. 2,Notified C&L,38,H319:38
169849,Luteinizing hormone b-subunit fromhuman pituitary,637-311-1,53664-53-2,Repr. 1B,Notified C&L,38,H360:38
169850,"5,10-Dihydro-10-ethylphenarsazine",637-312-7,53573-13-0,Acute Tox. 3;Acute Tox. 3;Aquatic Acute 1,Notified C&L,38,H400:38;H331:38;H301:38
169851,1-Phenyl-2-thiobiuret,637-313-2,53555-72-9,Acute Tox. 4,Notified C&L,38,H302:38
169852,2'-Monophosphoadenosine 5'-diphosphoribose sodium,637-314-8,53595-18-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4,Notified C&L,38,H302:38;H332:38;H319:38;H315:38
169853,"(Â±)-2,5-Dimethoxy-4-bromoamphetamine hydrobromide",637-315-3,53581-53-6,Acute Tox. 4;Acute Tox. 2;Acute Tox. 2,Notified C&L,39,H310:39;H302:39;H330:39
169854,"3-Methyl-1,1-cyclohexanediacetic acid",637-316-9,5345-12-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
169855,"Phorbol, 12-deoxy-13-tetradecanoate",637-317-4,53414-26-9,Acute Tox. 2;Acute Tox. 2;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 2;STOT SE 3,Notified C&L,38,H335:38;H310:38;H300:38;H330:38;H315:38;H319:38
