cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
173142,"6,6,6-Trifluoro-DL-norleucine",640-498-2,120200-04-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,2.0,H335:2;H315:2;H319:2
173143,"1-(tert-Butoxycarbonyl)-3,5-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyrazole",640-499-8,1073354-70-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,4.0,H335:3;H315:4;H319:4
173144,5-Bromo-2-hydroxyisonicotinic acid,640-500-1,913836-16-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,2.0,H335:2;H315:2;H319:2
173145,"1-[5-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)-2-pyridinyl]piperidine",640-501-7,852228-08-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;STOT SE 3,Notified C&L,2.0,H335:2;H315:2;H302:1;H319:2
173146,"Ethyl 4-acetyl-3,5-dimethyl-1H-pyrrole-2-carboxylate",640-502-2,2386-26-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
173147,"Lanthanum chloride (LaCl3), heptahydrate",640-503-8,10025-84-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,50.0,H335:50;H315:50;H319:50
173148,"2,2'-Carbonyldi(thiophene)",640-504-3,704-38-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,2.0,H335:1;H315:1;H319:1;H302:1
173149,(2Z)-2-Fluoro-3-phenylacrylic acid,640-505-9,20397-61-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
173150,"2-methyl-3-nitrobenzoic acid, methyl ester",640-506-4,59382-59-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,2.0,H335:2;H315:2;H319:2
173151,"Imidazo[1,2-a]pyridine-6-carboxylic acid",640-508-5,139022-25-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,3.0,H335:3;H315:3;H319:3
173152,3-nitro-1H-pyrazole,640-509-0,26621-44-3,Acute Tox. 4;Eye Dam. 1,REACH registration C&L,47.0,H318:40;H302:44;H335:6;H315:7;H319:7;H332:2;H312:2
173153,3-Amino-7-azaindole,640-510-6,189882-31-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
173154,"(4S)-4-Benzyl-3-propanoyl-1,3-oxazolidin-2-one",640-511-1,101711-78-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,90.0,H335:90;H315:90;H319:90
173155,"2,6-Bis(trifluoromethyl)benzeneboronic acid",640-512-7,681812-07-7,,Notified C&L,6.0,H335:6;H315:6;H319:6
173156,"2,3-Dichloro-6-nitrobenzonitrile",640-513-2,2112-22-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
173157,Adamantane-1-carboxamide,640-514-8,5511-18-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
173158,Diethyl (aminomethyl)phosphonate oxalate salt,640-515-3,117196-73-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H335:1;H315:1;H319:1
