cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
115405,Pyridine-2-carboxylic acid,202-719-7,98-98-6,Acute Tox. 4;Eye Irrit. 2,REACH registration C&L,152,H319:142;H302:140;H318:8;H315:94;H332:69;H335:92;H301:5
115407,"Ethane-1,2-disulphonic acid, compound with 5-(2-chloroethyl)-4-methylthiazole (1:2)",217-483-0,1867-58-9,Acute Tox. 4;Eye Irrit. 2;STOT SE 3;STOT SE 3;Aquatic Chronic 3,Notified C&L,3,H319:3;H302:3;H335:3;H412:3
115409,Proxan-potassium,205-441-4,140-92-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,40,H319:40;H302:40;H335:39;H315:40
115410,"(1S)-1,2,3,4-tetrahydro-1-phenylisoquinoline",445-640-5,,Acute Tox. 4;Skin Sens. 1;Aquatic Chronic 2,Notified C&L,1,H317:1;H302:1;H411:1
115415,"1-[2,5-bis(2,2,2-trifluoroethoxy)phenyl]ethan-1-one",278-549-2,76784-40-2,Acute Tox. 4,REACH registration C&L,4,H302:3;Not classified:1
115416,"Cocoa, ext.",283-480-6,84649-99-0,Not Classified,REACH registration C&L,1458,Not classified:1441;H226:10;H225:7;H319:1
115422,"Benzeneacetamide, 4-[2-hydroxy-3-[(1-methylethyl)amino]propoxy]-, (2E)-2-butenedioate (salt)",618-161-6,88407-82-3,Repr. 2;Lact.,Notified C&L,1,H361:1;H362:1
115423,Ethylphosphonic acid,229-839-2,6779-09-5,Skin Corr. 1B;Eye Dam. 1,Notified C&L,43,H318:38;H314:43;H290:1
115427,"1,2,3,4-tetrahydronaphthalen-1-amine hydrochloride",217-111-7,1743-01-7,,Notified C&L,1,H319:1;H335:1;H315:1
115428,"polyphosphoric acids, esters with ethoxylated castor oil",614-325-6,68153-27-5,,Notified C&L,3,H302:2;H318:2;H315:2;H314:1
