cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
93507,"Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 1,3-benzenedimethanamine, (chloromethyl)oxirane and [(2-methylphenoxy)methyl]oxirane",603-017-7,124933-75-1,Not Classified,Notified C&L,9,Not classified:9
93508,"Methyl 2-[(3,7-dimethyl-2,6-octadienylidene)amino]benzoate",267-168-7,67801-47-2,Not Classified,Notified C&L,113,Not classified:113
93509,Magnesium chloride,232-094-6,7786-30-3,Not Classified,REACH registration C&L,1482,Not classified:854;H318:441;H290:442;H315:599;H302:441;H335:171;H319:184;H317:56;H314:1;H412:1
93511,dichloro-(3-(3-chloro-4-fluorophenyl)propyl)methylsilane,407-180-3,770722-36-6,Skin Corr. 1A,Harmonised C&L,0,H314:0
93512,Dichloro(methyl)(phenyl)silane,205-746-2,149-74-6,Acute Tox. 4;Skin Corr. 1A;Eye Dam. 1,REACH registration C&L,85,H318:10;H314:84;H302:39;H335:1;H412:1;H290:1;H340:1;Not classified:1
93515,5-aminosalicylic acid,201-919-1,89-57-6,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;STOT SE 3,Notified C&L,229,H335:216;H317:145;H315:217;H319:217;H412:11;Not classified:1;H302:2
93517,"Fatty acids, C18-unsatd., dimers, oligomeric reaction products with tall-oil fatty acids, 4,4'-isopropylidenediphenol-1-chloro-2,3-epoxypropane co-oligomer and triethylenetetramine",500-459-1,160901-21-3,Met. Corr. 1;Skin Irrit. 2;Eye Dam. 1;Aquatic Chronic 2,Notified C&L,7,H318:5;H290:5;H411:6;H315:6;H317:1;H319:1
93522,N4-(p-ethoxyphenyl)-3-nitrosulphanilamide,244-727-3,22025-44-1,Eye Irrit. 2,Notified C&L,38,H319:38
93527,Distigmine bromide,240-013-0,15876-67-2,Acute Tox. 2;Aquatic Chronic 3,Notified C&L,1,H412:1;H300:1
93530,"Calcium chloride (CaCl2), hydrate",607-129-7,22691-02-7,Eye Irrit. 2,Notified C&L,65,H319:65
93531,chlormequat chloride (ISO);2-chloroethyltrimethylammonium chloride,213-666-4,999-81-5,Acute Tox. 4;Acute Tox. 4,Harmonised C&L,0,H312:0;H302:0
93534,"Ethyl 3,5-dinitrobenzoate",210-559-4,618-71-3,Acute Tox. 4,Notified C&L,38,H302:38
93535,Potassium p-hydroxyphenyl sulphate,253-332-5,37067-27-9,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
93536,ammonium (1Z)-N-(2-methyl-1-sulfopropan-2-yl)prop-2-enimidate,611-646-3,58374-69-9,Not Classified,REACH registration C&L,1,Not classified:1
93542,"Fatty acids, C14-18 and C16-26-unsatd., esters with pentaerythritol",292-805-0,91001-36-4,Not Classified,Notified C&L,2,Not classified:2
93543,"Proteinase, aspartic",278-856-1,78169-47-8,Skin Irrit. 2;Eye Irrit. 2;Resp. Sens. 1;STOT SE 3,Notified C&L,1,H335:1;H334:1;H315:1;H319:1
93546,"Globulins, γ-",232-706-1,9007-83-4,Eye Irrit. 2;STOT SE 3,Notified C&L,42,H335:42;H319:42
93549,Toluene-2-sulphonyl chloride,205-113-0,133-59-5,Skin Corr. 1B;Eye Dam. 1,Notified C&L,49,H318:40;H314:49;H335:2;H319:1;H290:1
93551,5-methyluracil,200-616-1,65-71-4,Not Classified,Notified C&L,6,Not classified:4;H319:2
93554,2-phthalimidopropionic acid,243-117-4,19506-87-7,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H301:38;H319:38
93555,"Succinic acid, compound with 2-amino-2-(hydroxymethyl)propane-1,3-diol (1:2)",285-975-2,85169-32-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
93561,Zinc dilactate,240-178-9,16039-53-5,Acute Tox. 4;Eye Dam. 1;Aquatic Acute 1;Aquatic Chronic 3,REACH registration C&L,102,H410:64;H302:27;H412:25;H318:26;H400:63;H319:38;H315:38;H335:38;Not classified:37
93564,Bismuth tris(dimethyldithiocarbamate),244-299-8,21260-46-8,Not Classified,Notified C&L,37,Not classified:37
93569,"Chromate(2-), [3-hydroxy-4-[(2-hydroxy-1-naphthalenyl)azo]-7-nitro-1-naphthalenesulfonato(3-)][1-[(2-hydroxy-5-nitrophenyl)azo]-2-naphthalenolato(2-)]-, lithium sodium",288-603-7,85828-76-8,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,44,H400:33;H410:33;H411:10;Not classified:1
93570,Methylmalonic acid,208-219-5,516-05-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,54,H335:50;H315:51;H319:51;Not classified:3
93572,Bromhexine hydrochloride,210-280-8,611-75-6,Not Classified,Notified C&L,67,Not classified:56;H332:4;H302:4;H335:2;H315:2;H319:2;H312:2;H301:1;H410:4;H401:1;H400:3;H362:1;H360:1
93573,"Protein hydrolyzates, blood",293-470-3,91079-80-0,Not Classified,Notified C&L,2,Not classified:2
93575,"Fatty acids, C8-10, compds. with N-butyl-1-butanamine",285-214-4,85049-44-1,Acute Tox. 4;Skin Corr. 1B;Eye Dam. 1,Notified C&L,29,H318:22;H314:22;H302:29;H312:7;H315:7;H319:7
93578,Methyl 2-[(2-methylpentylidene)amino]benzoate,256-650-2,50607-64-2,Not Classified,Notified C&L,1375,Not classified:1375
93579,"Dodecan-1-ol, ethoxylated",500-002-6,9002-92-0,Acute Tox. 4;Eye Irrit. 2;Aquatic Acute 1;Aquatic Chronic 1,REACH registration C&L,1738,H410:94;H400:362;H302:1263;H319:284;H318:1223;H315:574;Not classified:146;H335:55;H411:18;H412:16;H317:6;H413:2;H314:1
93581,2-methylbut-1-en-3-yne,201-144-9,78-80-8,Flam. Liq. 1;Acute Tox. 4;Asp. Tox. 1;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,44,H302:44;H319:44;H315:44;H335:44;H332:44;H224:43;H304:42;H242:1
93585,Tributyl(methacryloyloxy)stannane,218-452-4,2155-70-6,Not Classified,Notified C&L,5,Not classified:5
93589,"Methyl (19α)-16,17-didehydro-19-methyloxayohimban-16-carboxylate hydrochloride",224-471-9,4373-34-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H335:1;H315:1;H302:1;H319:1
93590,"Benzene, C12-14-alkyl derivs., distn. residues, sulfonated, sodium salts",295-132-0,91844-65-4,Not Classified,Notified C&L,1,Not classified:1
93591,"1,18-octadecanedioic acid",442-490-2,,Not Classified,REACH registration C&L,3,Not classified:3
93594,Methyl 2-methylfuran-3-carboxylate,228-132-6,6141-58-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
93601,"Dihydrogen oxobis[sulphato(2-)-O,O']zirconate(2-)",243-234-0,19696-82-3,Not Classified,Notified C&L,6,Not classified:4;H412:2;H314:2
93602,S-methylthiouronium iodide,224-391-4,4338-95-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2,Notified C&L,4,H335:4;H315:4;H302:4;H319:4;H312:2;H332:2
93603,sec-butyltriphenylphosphonium bromide,223-587-7,3968-92-1,,Notified C&L,4,H335:4;H315:4;H319:4
93604,Bendroflumethiazide,200-800-1,73-48-3,Not Classified,Notified C&L,58,Not classified:54;H332:1;H302:2;H360:2;H319:1
93607,"Hydrocarbons, C10-C12, isoalkanes, < 2% aromatics",923-000-0,,Flam. Liq. 3;Asp. Tox. 1;Aquatic Chronic 2,Notified C&L,1,H226:1;H411:1;H304:1
93608,"Dehydrogenase, alcohol",232-870-4,9031-72-5,Skin Sens. 1;Resp. Sens. 1,Notified C&L,84,H317:83;H334:84
93609,"Tar acids, brown-coal, C",302-662-9,94114-29-1,Muta. 1B;Carc. 1B,Harmonised C&L,0,H340:0;H350:0
93613,Flamenol,218-532-9,2174-64-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,39,H335:38;H315:39;H302:38;H319:39
93616,Methyl isocyanoacetate,254-593-8,39687-95-1,Acute Tox. 4;Acute Tox. 4;Skin Corr. 1B;Acute Tox. 4,Notified C&L,44,H312:43;H314:44;H332:39;H302:43;H331:5;H318:1;H301:1;H311:1
93617,"Poly[oxy(methyl-1,2-ethanediyl)], .alpha.-(1-oxoneodecyl)-.omega.-hydroxy-",615-076-6,70161-59-0,Skin Sens. 1,Notified C&L,3,H317:3
93618,1-(4-trans-Pentylcyclohexyl)-4-propylbenzene,617-422-1,82991-48-8,Not Classified,Notified C&L,1,Not classified:1
93621,"(1R)-(+)-1-[3,5-Bis(trifluoromethyl)phenyl]ethan-1-ol",603-245-7,127852-28-2,Acute Tox. 4,Notified C&L,43,H302:41;H335:1;H315:2;H319:2
93623,Tetrapropylammonium bromide,217-727-6,1941-30-6,Not Classified,REACH registration C&L,2092,Not classified:2043;H335:47;H315:49;H319:49;H302:1;H412:1
93624,"Trimethyl[2-(phosphonooxy)ethyl]ammonium chloride, calcium salt (1:1)",225-403-0,4826-71-5,Not Classified,REACH registration C&L,19,Not classified:3;H335:14;H315:15;H319:15;H302:1
93627,Dioctadecylamine,204-020-2,112-99-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,59,H335:38;H315:58;H319:58;H410:21;H400:21
93628,"Urea, octadecyl-, reaction products with formaldehyde and iso-Bu alc.",600-366-7,102922-88-3,Not Classified,Notified C&L,1,Not classified:1
93630,"N-(6-oxo-6H-anthra[9,1-cd][1,2]thiazol-7-yl)benzamide",462-550-1,,Aquatic Chronic 4,Notified C&L,1,H413:1
