cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
196535,2-(4-ETHOXY-3-METHOXYPHENYL)BENZOTHIAZOLE,665-457-6,56048-61-4,Acute Tox. 4;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H413:38;H302:38;H319:38
196536,N-(4-(4-(ACETYLAMINO)BENZOYL)PHENYL)ACETAMIDE,665-458-1,50296-99-6,Aquatic Acute 1,Notified C&L,38,H400:38
196537,4-METHOXYPHENYL 3-(2-FURYL)-2-PROPENOATE,665-459-7,853349-23-2,Skin Sens. 1,Notified C&L,38,H317:38
196538,"N-(2-BENZYLPHENYL)-2,4-DICHLOROBENZAMIDE",665-460-2,853319-92-3,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
196539,"N-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(2-FURYL)-2-PROPENAMIDE",665-461-8,853349-21-0,Acute Tox. 4,Notified C&L,38,H302:38
196540,"N-(5-CHLORO-2,4-DIMETHOXYPHENYL)-2-NITROBENZAMIDE",665-462-3,853319-91-2,Aquatic Acute 1,Notified C&L,38,H400:38
196541,N-(2-CHLORO-4-NITROPHENYL)-3-(2-FURYL)-2-PROPENAMIDE,665-463-9,853349-20-9,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38
196542,"N-(5-CHLORO-2,4-DIMETHOXYPHENYL)-2-FLUOROBENZAMIDE",665-464-4,692771-68-9,Aquatic Acute 1,Notified C&L,38,H400:38
196543,"N-(5-CHLORO-2,4-DIMETHOXYPHENYL)-4-ETHOXYBENZAMIDE",665-466-5,692766-44-2,Aquatic Acute 1,Notified C&L,38,H400:38
196544,N-(2-BENZYLPHENYL)-2-CHLOROBENZAMIDE,665-467-0,853319-90-1,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
196545,N-(4-BUTYLPHENYL)-2-FLUOROBENZAMIDE,665-468-6,349128-49-0,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
196546,"N-(3,5-BIS(TRIFLUOROMETHYL)PHENYL)-2-(7-CHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE",665-469-1,853319-88-7,Aquatic Chronic 4,Notified C&L,38,H413:38
196547,N-(2-BENZYLPHENYL)-2-(7-CHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE,665-470-7,853319-89-8,Acute Tox. 4;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H413:38;H302:38;H319:38
196548,2-(7-CHLORO-1-OXO-2(1H)-ISOQUINOLINYL)-N-(4-PHENOXYPHENYL)ACETAMIDE,665-471-2,853319-86-5,Acute Tox. 4;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H413:38;H302:38;H319:38
196549,"N-BENZHYDRYL-2-(5,7-DICHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE",665-472-8,853319-84-3,Acute Tox. 3;Skin Irrit. 2;Eye Dam. 1;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H301:38;H335:38;H315:38;H318:38;H413:38
196550,N-BENZHYDRYL-2-(6-CHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE,665-473-3,853319-83-2,Acute Tox. 4,Notified C&L,38,H302:38
196551,N-BENZHYDRYL-2-(7-CHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE,665-474-9,853319-81-0,Acute Tox. 4,Notified C&L,38,H302:38
196552,"N-(5-CHLORO-2-METHOXYPHENYL)-2-(5,7-DICHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE",665-475-4,853319-78-5,Acute Tox. 3;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H413:38;H301:38;H319:38
196553,N-(5-CHLORO-2-METHOXYPHENYL)-2-(6-CHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE,665-477-5,853319-76-3,Acute Tox. 3;Eye Irrit. 2,Notified C&L,38,H301:38;H319:38
196554,N-(5-CHLORO-2-METHOXYPHENYL)-2-(7-CHLORO-1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE,665-478-0,853319-75-2,Acute Tox. 3;Eye Irrit. 2,Notified C&L,38,H301:38;H319:38
196555,N-(2-BENZYLPHENYL)BENZAMIDE,665-479-6,1557-51-3,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
196556,N-(5-CHLORO-2-METHOXYPHENYL)-2-(1-OXO-2(1H)-ISOQUINOLINYL)ACETAMIDE,665-480-1,853319-73-0,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38
196557,2-(4-TERT-BUTYLBENZYL)-7-CHLORO-1(2H)-ISOQUINOLINONE,665-481-7,853319-72-9,Acute Tox. 4;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H413:38;H302:38;H319:38
196558,"2-(((9,10-DIOXO-9,10-DIHYDRO-2-ANTHRACENYL)AMINO)CARBONYL)BENZOIC ACID",665-482-2,351516-94-4,Aquatic Acute 1,Notified C&L,38,H400:38
196559,2-((4-(4-((2-CARBOXYBENZOYL)AMINO)BENZYL)ANILINO)CARBONYL)BENZOIC ACID,665-483-8,143457-07-2,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
