cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
295741,"7-bromothieno[2,3-c]pyridine",849-828-1,1140240-22-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295742,1-benzyl-3-tert-butyl-1H-pyrazole-4-carboxylic acid,849-829-7,1152934-08-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295743,"sodium 1,1,1-trifluoro-4-(furan-2-yl)-4-oxobut-2-en-2-olate",849-830-2,1173466-55-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295744,1-(aminomethyl)cyclopropane-1-carbonitrile hydrochloride,849-831-8,1205544-78-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295745,"N,N-dimethylpyrrolidine-3-carboxamide hydrochloride",849-832-3,1211573-00-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295746,2-(benzyloxy)pyridin-4-amine,849-833-9,1214900-01-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295747,"4-tert-butyl-2-phenyl-1,3-thiazol-5-amine",849-834-4,1247165-74-7,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H319:1;H302:1;H315:1;H332:1;H335:1;H312:1
295748,"5-(chloromethyl)-3-[(2-methylphenyl)methyl]-1,2,4-oxadiazole",849-836-5,1247572-99-1,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H318:1;H315:1;H302:1;H335:1
295749,1-(cyclopropylcarbamoyl)cyclobutane-1-carboxylic acid,849-837-0,1250624-45-3,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
295750,3-[(4-bromophenyl)sulfanyl]pyrrolidine,849-838-6,1250919-95-9,Skin Corr. 1B,Notified C&L,1,H314:1
295751,"rac-(1R,5R)-3-[(tert-butoxy)carbonyl]-3-azabicyclo[3.1.0]hexane-1-carboxylic acid",849-839-1,1251005-34-1,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
295752,tert-butyl N-[2-amino-1-(2-ethylphenyl)ethyl]carbamate,849-840-7,1270803-91-2,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H318:1;H315:1;H302:1;H335:1
295753,"rac-(3R,3aR,6aR)-5-[(tert-butoxy)carbonyl]-hexahydro-2H-furo[2,3-c]pyrrole-3-carboxylic acid",849-841-2,1273566-32-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
295754,4-ethyl-3-(pyridin-4-yl)-1H-pyrazol-5-amine,849-842-8,1311184-64-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295756,Dalai,,,Flam. Liq. 2;Water-react. 1;Skin Corr. 1A,Notified C&L,1,H225:1;H260:1;H314:1
295757,"4-amino-3,3-difluorobutanoic acid hydrochloride",849-848-0,1423034-23-4,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
295758,"7-bromo-6-fluoroimidazo[1,5-a]pyridine",849-847-5,1427397-98-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295759,"6-bromo-5-fluoro-2,3-dihydro-1-benzofuran-3-one",849-845-4,1344888-17-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295760,"ethyl (1S,2S)-2-(hydroxymethyl)-1-methylcyclopropane-1-carboxylate",849-849-6,1464926-59-7,Flam. Liq. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H319:1;H335:1;H227:1
295761,"2-tert-butyl-4,5,6,7-tetrahydro-2H-indazol-3-amine",849-850-1,1477718-07-2,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H318:1;H315:1;H302:1;H335:1
295762,"2-(5-phenyl-1,3,4-oxadiazol-2-yl)ethan-1-ol",849-851-7,1537268-73-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
295763,"rac-(1R,3S,5S)-3-(pyridin-3-yl)-8-azabicyclo[3.2.1]octan-3-ol",849-852-2,1610093-13-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295764,methyl 3-(chlorosulfonyl)-2-phenylpropanoate,849-853-8,1803560-95-3,Acute Tox. 4;Skin Corr. 1B;STOT SE 3,Notified C&L,1,H302:1;H335:1;H314:1
295765,methyl 1-[(chlorosulfonyl)methyl]cyclopropane-1-carboxylate,849-854-3,1820703-07-8,Skin Corr. 1B,Notified C&L,1,H314:1
295766,"rac-(1R,8S)-9-azatricyclo[6.2.2.0,2,7]dodeca-2,4,6-triene hydrochloride",849-855-9,1821798-07-5,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
295767,"rac-(1R,2R)-4,4-difluorocyclopentane-1,2-diol",849-856-4,1903430-05-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H302:1;H335:1;H319:1
295768,"4-(piperidin-4-yl)-1,4-oxazepane dihydrochloride",849-858-5,1909306-29-1,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H315:1;H335:1;H319:1
