cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
191003,2-(2-(2-ETHOXYBENZYLIDENE)HYDRAZINO)-N-(2-METHOXYPHENYL)-2-OXOACETAMIDE,659-406-7,359810-21-2,Aquatic Acute 1,Notified C&L,38,H400:38
191004,(PENTACHLOROPHENYL)TRIMETHYLSILANE,659-408-8,6782-83-8,Aquatic Chronic 4,Notified C&L,38,H413:38
191005,"3'-CHLORO-3,4'-DIMETHYL-1-PIPERIDINECARBOXANILIDE",659-407-2,60465-05-6,Acute Tox. 4,Notified C&L,38,H302:38
191006,4-METHOXY-N'-(2-METHOXYBENZYLIDENE)BENZOHYDRAZIDE,659-409-3,303083-74-1,Aquatic Acute 1,Notified C&L,38,H400:38
191007,"2,3,4,5,6-PENTACHLOROBENZOIC ACID",659-410-9,1012-84-6,Acute Tox. 3;Aquatic Chronic 4,Notified C&L,38,H413:38;H301:38
191008,4-FLUOROBENZOIC (4-HYDROXY-3-METHOXYBENZYLIDENE)HYDRAZIDE,659-411-4,62433-13-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Acute 1,Notified C&L,38,H400:38;H335:38;H315:38;H319:38
191009,N'-(1-METHYL-3-PHENYL-2-PROPENYLIDENE)-2-(4-PROPYLPHENOXY)ACETOHYDRAZIDE,659-413-5,308134-49-8,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
191010,(4-(2-(4-((4-METHYLBENZYL)OXY)BENZOYL)CARBOHYDRAZONOYL)PHENOXY)ACETIC ACID,659-417-7,765311-55-5,Acute Tox. 4;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H302:38;H400:38;H410:38
191011,N-(3-METHYL-2-PYRIDYL)FORMAMIDE,659-415-6,4931-46-8,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H318:38;H302:38;H335:38;H315:38
191012,"1,1'-(1,1'-BIPHENYL-4,4'-DIYLBISAZO)BIS(6-(TRIMETHYLSILYL)-2-NAPHTHOL)",659-414-0,18856-14-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
191013,4-CHLORO-N'-(4-NITROBENZYLIDENE)BENZOHYDRAZIDE,659-416-1,51771-29-0,Aquatic Acute 1,Notified C&L,38,H400:38
191014,4-(2-BENZYLIDENEHYDRAZINO)-N-(4-BROMOPHENYL)-4-OXOBUTANAMIDE,659-418-2,303083-75-2,Aquatic Acute 1,Notified C&L,38,H400:38
191015,"3,3',4,5'-TETRACHLOROBENZANILIDE",659-419-8,56661-52-0,Eye Irrit. 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H319:38;H400:38;H410:38
191016,4-(2-(4-(DIETHYLAMINO)BENZYLIDENE)HYDRAZINO)-N-(3-METHYLPHENYL)-4-OXOBUTANAMIDE,659-420-3,303083-70-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H302:38;H335:38;H315:38;H319:38;H400:38
191017,2-(2-(2-(ALLYLOXY)BENZYLIDENE)HYDRAZINO)-N-(2-CHLOROPHENYL)-2-OXOACETAMIDE,659-421-9,765311-63-5,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
191018,4-BROMO-2-(2-(OXO(3-TOLUIDINO)ACETYL)CARBOHYDRAZONOYL)PHENYL 2-METHYLBENZOATE,659-422-4,765311-61-3,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
191019,1-(4-NITROPHENYLAZO)-6-(TRIMETHYLSILYL)-2-NAPHTOL,659-424-5,18663-00-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H413:38;H335:38;H315:38;H319:38
191020,N'-(1H-INDOL-3-YLMETHYLENE)-4-((4-METHYLBENZYL)OXY)BENZOHYDRAZIDE,659-428-7,765311-60-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H413:38;H335:38;H315:38;H319:38
191021,"N,N-DIMETHYL-3-(TRIPHENYLSILYL)ANILINE",659-426-6,18840-18-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H335:38;H315:38;H319:38
