cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
177174,"1-ALLYL-2-IMINO-5-OXO-N-(TETRAHYDRO-2-FURANYLMETHYL)-1,5-DIHYDRO-2H-DIPYRIDO[1,2-A:2,3-D]PYRIMIDINE-3-CARBOXAMIDE",644-248-3,371205-66-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
177175,"2-[(3Z)-3-(3-ALLYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-2-OXO-2,3-DIHYDRO-1H-INDOL-1-YL]-N-(2,4-DIMETHOXYPHENYL)ACETAMIDE",644-249-9,617694-82-3,Acute Tox. 4;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38;H302:38
177176,"2-[(3Z)-3-(3-BUTYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-2-OXO-2,3-DIHYDRO-1H-INDOL-1-YL]-N-(2,4-DIMETHOXYPHENYL)ACETAMIDE",644-250-4,617694-83-4,Acute Tox. 4;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38;H302:38
177177,"N-(2,4-DIMETHOXYPHENYL)-2-[(3Z)-3-(3-METHYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-2-OXO-2,3-DIHYDRO-1H-INDOL-1-YL]ACETAMIDE",644-252-5,617694-84-5,Acute Tox. 4;Aquatic Acute 1,Notified C&L,38,H400:38;H302:38
177178,"N-(2,4-DIMETHOXYPHENYL)-2-[(3Z)-3-(3-ETHYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-2-OXO-2,3-DIHYDRO-1H-INDOL-1-YL]ACETAMIDE",644-253-0,617694-85-6,Acute Tox. 4;Aquatic Acute 1,Notified C&L,38,H400:38;H302:38
177179,"N-(2,4-DIMETHOXYPHENYL)-2-[(3Z)-3-(3-ISOPROPYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-2-OXO-2,3-DIHYDRO-1H-INDOL-1-YL]ACETAMIDE",644-254-6,617694-86-7,Acute Tox. 4;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38;H302:38
177180,"N-(2,4-DIMETHYLPHENYL)-2-[(3Z)-3-(3-ISOPROPYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-2-OXO-2,3-DIHYDRO-1H-INDOL-1-YL]ACETAMIDE",644-255-1,617694-87-8,Acute Tox. 4;Aquatic Chronic 4,Notified C&L,38,H413:38;H302:38
177181,"N-(2,4-DIMETHYLPHENYL)-2-[(3Z)-2-OXO-3-(4-OXO-3-PENTYL-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-2,3-DIHYDRO-1H-INDOL-1-YL]ACETAMIDE",644-256-7,617694-89-0,Aquatic Chronic 4,Notified C&L,38,H413:38
177182,"(5Z)-5-{[3-(4-CHLOROPHENYL)-1-PHENYL-1H-PYRAZOL-4-YL]METHYLENE}-3-ETHYL-2-THIOXO-1,3-THIAZOLIDIN-4-ONE",644-257-2,371773-71-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H413:38;H319:38
177183,"(5Z)-5-{[3-(4-CHLOROPHENYL)-1-PHENYL-1H-PYRAZOL-4-YL]METHYLENE}-3-ISOPROPYL-2-THIOXO-1,3-THIAZOLIDIN-4-ONE",644-258-8,623936-00-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H413:38;H319:38
177184,"(5Z)-3-(2-CHLOROBENZYL)-5-{[3-(4-CHLOROPHENYL)-1-PHENYL-1H-PYRAZOL-4-YL]METHYLENE}-2-THIOXO-1,3-THIAZOLIDIN-4-ONE",644-259-3,623935-99-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H413:38;H319:38
177185,"(5Z)-5-{[3-(4-CHLOROPHENYL)-1-PHENYL-1H-PYRAZOL-4-YL]METHYLENE}-3-[2-(3,4-DIMETHOXYPHENYL)ETHYL]-2-THIOXO-1,3-THIAZOLIDIN-4-ONE",644-260-9,623935-98-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H413:38;H319:38
177186,"5-((3-(4-CL-PH)-1-PH-1H-PYRAZOL-4-YL)METHYLENE)-2-IMINO-1,3-THIAZOLIDIN-4-ONE",644-261-4,623935-97-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H413:38;H319:38
177187,"(5Z)-5-{[3-(4-CHLOROPHENYL)-1-PHENYL-1H-PYRAZOL-4-YL]METHYLENE}-3-HEPTYL-2-THIOXO-1,3-THIAZOLIDIN-4-ONE",644-263-5,623935-96-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H413:38;H319:38
177188,"(3Z)-1-(4-METHYLBENZYL)-3-[4-OXO-3-(1-PHENYLETHYL)-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE]-1,3-DIHYDRO-2H-INDOL-2-ONE",644-264-0,617695-05-3,Aquatic Chronic 4,Notified C&L,38,H413:38
177189,"(3Z)-3-(3-SEC-BUTYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-1-(4-METHYLBENZYL)-1,3-DIHYDRO-2H-INDOL-2-ONE",644-265-6,617695-04-2,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38
177190,"(3Z)-3-[3-(2-ETHYLHEXYL)-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE]-1-(4-METHYLBENZYL)-1,3-DIHYDRO-2H-INDOL-2-ONE",644-266-1,617695-03-1,Aquatic Chronic 4,Notified C&L,38,H413:38
177191,"(3Z)-5-BROMO-3-(3-METHYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-1-PROPYL-1,3-DIHYDRO-2H-INDOL-2-ONE",644-267-7,617695-02-0,Aquatic Acute 1,Notified C&L,38,H400:38
177192,"(3Z)-3-[3-(3-METHOXYPROPYL)-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE]-1-(4-METHYLBENZYL)-1,3-DIHYDRO-2H-INDOL-2-ONE",644-268-2,617695-01-9,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38
177193,"(3Z)-1-(4-METHYLBENZYL)-3-[4-OXO-3-(TETRAHYDRO-2-FURANYLMETHYL)-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE]-1,3-DIHYDRO-2H-INDOL-2-ONE",644-269-8,617695-00-8,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38
177194,"(3Z)-3-[3-(2-METHOXYETHYL)-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE]-1-(4-METHYLBENZYL)-1,3-DIHYDRO-2H-INDOL-2-ONE",644-270-3,617694-99-2,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38
177195,"(3Z)-3-(3-BENZYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-1-(4-METHYLBENZYL)-1,3-DIHYDRO-2H-INDOL-2-ONE",644-271-9,617694-98-1,Aquatic Chronic 4,Notified C&L,38,H413:38
177196,"(5Z)-3-BENZYL-5-{[3-(4-ETHOXY-3-NITROPHENYL)-1-PHENYL-1H-PYRAZOL-4-YL]METHYLENE}-2-THIOXO-1,3-THIAZOLIDIN-4-ONE",644-272-4,623935-95-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H413:38;H319:38
177197,"(3Z)-3-(3-ETHYL-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-5-YLIDENE)-1-(4-METHYLBENZYL)-1,3-DIHYDRO-2H-INDOL-2-ONE",644-274-5,617694-96-9,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38
177198,"4-[(E)-(3,7-DIOXO-6-PHENYL-7H-[1,3]THIAZOLO[3,2-B][1,2,4]TRIAZIN-2(3H)-YLIDENE)METHYL]PHENYL ACETATE",644-275-0,463959-53-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
177199,"(2E)-2-[2-(ALLYLOXY)BENZYLIDENE]-6-PHENYL-7H-[1,3]THIAZOLO[3,2-B][1,2,4]TRIAZINE-3,7(2H)-DIONE",644-276-6,606956-44-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
177200,"(2E)-6-METHYL-2-(3-PHENOXYBENZYLIDENE)-7H-[1,3]THIAZOLO[3,2-B][1,2,4]TRIAZINE-3,7(2H)-DIONE",644-277-1,606955-81-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
177201,"(2E)-6-METHYL-2-(3,4,5-TRIMETHOXYBENZYLIDENE)-7H-[1,3]THIAZOLO[3,2-B][1,2,4]TRIAZINE-3,7(2H)-DIONE",644-278-7,606955-61-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
177202,"(2E)-2-[4-(DIMETHYLAMINO)BENZYLIDENE]-6-METHYL-7H-[1,3]THIAZOLO[3,2-B][1,2,4]TRIAZINE-3,7(2H)-DIONE",644-279-2,463364-55-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
177203,"4-[(E)-(6-METHYL-3,7-DIOXO-7H-[1,3]THIAZOLO[3,2-B][1,2,4]TRIAZIN-2(3H)-YLIDENE)METHYL]PHENYL ACETATE",644-280-8,463959-51-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
177204,3-METHYL-N-PROPYL-1-BENZOFURAN-2-CARBOXAMIDE,644-281-3,505067-64-1,Acute Tox. 3;Eye Irrit. 2,Notified C&L,38,H319:38;H301:38
