cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
193762,"3,4,5-TRIMETHOXY-N-(4-METHOXYPHENYL)BENZAMIDE",662-441-0,742-15-4,Aquatic Acute 1,Notified C&L,38,H400:38
193763,"3,4,5-TRIMETHOXY-N-(2-METHYLPHENYL)BENZAMIDE",662-442-6,4129-98-0,Aquatic Acute 1,Notified C&L,38,H400:38
193764,"4-(9-CL-5-(4-CL-PH)-1,10B-DIHYDROPYRAZOLO(1,5-C)(1,3)BENZOXAZIN-2-YL)PH ME ETHER",662-443-1,303061-23-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H319:38;H413:38
193765,3-(3-CHLORO-4-METHOXYPHENYL)-N-(2-METHYLPHENYL)PROPANAMIDE,662-444-7,853316-94-6,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193766,"(3-(2,4-DIMETHYLPHENYL)-6-OXO-1(6H)-PYRIDAZINYL)ACETIC ACID",662-445-2,853334-27-7,Acute Tox. 4,Notified C&L,38,H302:38
193767,"9-CL-5-(3,4-DI-MEO-PH)-2-(4-MEO-PH)-1,10B-DIHYDROPYRAZOLO(1,5-C)(1,3)BENZOXAZINE",662-447-3,303061-22-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H335:38;H410:38;H315:38;H319:38
193768,"2',5'-DICHLOROCINNAMANILIDE",662-446-8,110179-66-3,Aquatic Chronic 2,Notified C&L,38,H411:38
193769,4-ACETAMIDOBENZALDEHYDE PHENYLHYDRAZONE,662-448-9,59670-41-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
193770,3-(5-(4-CHLOROPHENYL)-2-FURYL)-N-(3-METHYLPHENYL)PROPANAMIDE,662-449-4,853311-95-2,Acute Tox. 4;Aquatic Chronic 4,Notified C&L,38,H302:38;H413:38
193771,"DIISOPROPYL 3-(4-BROMOBENZOYL)-7-(4-PYRIDINYL)-1,2-INDOLIZINEDICARBOXYLATE",662-452-0,853334-30-2,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
193772,1-(4-(METHYLTHIO)PHENYL)UREA,662-451-5,59000-17-8,Acute Tox. 3;Skin Sens. 1,Notified C&L,38,H317:38;H301:38
193773,"4-(5-(4-BR-PH)-9-CL-1,10B-DIHYDROPYRAZOLO(1,5-C)(1,3)BENZOXAZIN-2-YL)PH ME ETHER",662-457-8,303061-26-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H319:38;H413:38
193774,3-CHLORO-N-(2-FLUOROPHENYL)-4-METHOXYBENZAMIDE,662-453-6,625403-72-7,Aquatic Acute 1,Notified C&L,38,H400:38
193775,4'-METHOXY-3-NITROBENZANILIDE,662-454-1,101971-72-6,Aquatic Acute 1,Notified C&L,38,H400:38
193776,3-CHLORO-N-(2-ISOPROPYLPHENYL)-4-METHOXYBENZAMIDE,662-455-7,853311-91-8,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193777,"1,1-BIS(4-CHLOROANILINO)-2,2,2-TRICHLOROETHANE",662-456-2,39809-76-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H335:38;H410:38;H302:38;H315:38;H319:38
193778,"3-(5-(4-CHLOROPHENYL)-2-FURYL)-N-(2,6-DIETHYLPHENYL)PROPANAMIDE",662-458-3,853311-93-0,Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H319:38;H413:38
193779,N-(2-BROMOPHENYL)-3-(3-CHLORO-4-METHOXYPHENYL)PROPANAMIDE,662-459-9,853316-96-8,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193780,"2,4-DICHLOROBENZALDEHYDE THIOSEMICARBAZONE",662-460-4,6957-92-2,Acute Tox. 3,Notified C&L,38,H301:38
193781,4-(3-(4-FLUOROPHENYL)-2-PROPENOYL)MORPHOLINE,662-462-5,853347-67-8,Eye Irrit. 2,Notified C&L,38,H319:38
193782,"DIISOPROPYL 3-(4-CHLOROBENZOYL)-7-(4-PYRIDINYL)-1,2-INDOLIZINEDICARBOXYLATE",662-464-6,853334-29-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H335:38;H319:38
193783,"3-(3-CHLORO-4-METHOXYPHENYL)-N-(2,5-DIMETHYLPHENYL)PROPANAMIDE",662-463-0,853316-98-0,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193784,"3,4-DICHLORO-5,6-DIMETHYL-2(1H)-PYRIDONE",662-465-1,16212-17-2,Acute Tox. 4,Notified C&L,38,H302:38
193785,"4-BR-2-(9-CL-2-(4-MEO-PH)1,10B-DIHYDROPYRAZOLO(1,5-C)(1,3)BENZOXAZIN-5-YL)PHENOL",662-468-8,303061-27-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H335:38;H410:38;H315:38;H319:38
193786,"N-(2,4-DIMETHOXYPHENYL)-3-(4-FLUOROPHENYL)-2-PROPENAMIDE",662-466-7,853347-65-6,Aquatic Acute 1,Notified C&L,38,H400:38
193787,3-(3-CHLORO-4-METHOXYPHENYL)-N-(4-FLUOROPHENYL)PROPANAMIDE,662-467-2,853317-00-7,Aquatic Acute 1,Notified C&L,38,H400:38
193788,"3-METHYL-2,4,5,6-TETRACHLOROPYRIDINE",662-469-3,17624-14-5,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38;H301:38
193789,ETHYL 3-(3-CHLORO-4-PYRIDINYL)-2-CYANO-2-PROPENOATE,662-470-9,853347-71-4,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H315:38;H335:38;H318:38
193790,"3-(3-CHLORO-4-METHOXYPHENYL)-N-(2,6-DIMETHYLPHENYL)PROPANAMIDE",662-471-4,853317-02-9,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193791,"2,4-DICHLOROBENZYL 3,4-DIMETHOXYBENZOATE",662-475-6,502701-25-9,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193792,"N,N'-DIHEXYLTEREPHTHALAMIDE",662-473-5,41203-68-3,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193793,3-(4-FLUOROPHENYL)-N-(2-(4-METHOXYPHENYL)ETHYL)-2-PROPENAMIDE,662-474-0,853347-68-9,Aquatic Acute 1,Notified C&L,38,H400:38
193794,3-(3-CHLORO-4-METHOXYPHENYL)-N-(2-FLUOROPHENYL)PROPANAMIDE,662-476-1,853317-04-1,Aquatic Acute 1,Notified C&L,38,H400:38
193795,"4-(9-CL-5-(3-CL-PH)-1,10B-DIHYDROPYRAZOLO(1,5-C)(1,3)BENZOXAZIN-2-YL)PH ME ETHER",662-479-8,303061-24-7,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H319:38;H413:38
193796,1-(3-HYDROXYPHENYL)-3-OCTADECYLUREA,662-477-7,102253-24-7,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H315:38;H335:38;H318:38
193797,3-(5-(4-CHLOROPHENYL)-2-FURYL)-N-(4-METHYLPHENYL)PROPANAMIDE,662-478-2,853311-77-0,Acute Tox. 4;Aquatic Chronic 4,Notified C&L,38,H302:38;H413:38
193798,3-(3-CHLORO-4-METHOXYPHENYL)-N-(3-CHLORO-4-METHYLPHENYL)PROPANAMIDE,662-480-3,853317-06-3,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193799,3-CHLORO-N-(3-CHLORO-4-METHYLPHENYL)-4-METHOXYBENZAMIDE,662-481-9,461043-11-8,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
193800,5-BROMO-N-(4-CHLOROPHENYL)-2-FLUOROBENZAMIDE,662-482-4,853317-08-5,Eye Irrit. 2;Aquatic Chronic 2,Notified C&L,38,H411:38;H319:38
193801,"4-TERT-BUTYLPHENYL 3,4-DIMETHOXYBENZOATE",662-484-5,385373-36-4,Skin Sens. 1;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H317:38;H400:38;H410:38
193802,5-BROMO-2-FLUORO-N-(2-METHYL-6-NITROPHENYL)BENZAMIDE,662-485-0,853317-10-9,Eye Irrit. 2;Aquatic Acute 1,Notified C&L,38,H319:38;H400:38
193803,"2,4-DICHLORO-6-[9-CHLORO-2-(4-METHOXYPHENYL)-1,10B-DIHYDROPYRAZOLO[1,5-C][1,3]BENZOXAZIN-5-YL]PHENOL",662-486-6,303061-25-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H335:38;H319:38;H413:38
193804,5-(2-CHLOROPHENYL)-N-(2-ETHYL-6-METHYLPHENYL)-2-FURAMIDE,662-487-1,853317-12-1,Acute Tox. 4;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H302:38;H319:38;H413:38
