cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
199297,CIS-HEXAHYDRO-N-(OCTADECYL)PHTHALAMIC ACID,668-483-6,17716-12-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
199298,"N,N'-TEREPHTHALYLIDENEBIS(NICOTINIC HYDRAZIDE)",668-484-1,87187-82-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H302:38;H319:38;H335:38
199299,2-(METHYLSULFONYLMETHYL)PYRIDINE-N-OXIDE,668-485-7,63422-77-5,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H315:38;H335:38;H318:38
199300,2'-ACETAMIDOBUTYROPHENONE,668-486-2,56545-25-6,Acute Tox. 4,Notified C&L,38,H302:38
199301,8-QUINOLYL N-(2-CHLORO-4-METHOXYPHENYL)CARBAMATE,668-487-8,59741-12-7,Skin Sens. 1;Eye Irrit. 2,Notified C&L,38,H317:38;H319:38
199302,2'-METHOXY-4'-NITROMETHANESULFONANILIDE,668-488-3,57164-98-4,Eye Irrit. 2,Notified C&L,38,H319:38
199303,2'-ACETYL-4'-NITROACETANILIDE,668-489-9,41019-20-9,Acute Tox. 4,Notified C&L,38,H302:38
199304,2-(1-NAPHTHYL)ACETIC 4-CHLOROBENZYLIDENEHYDRAZIDE,668-490-4,67759-88-0,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
199305,4-CHLOROBENZOIC N2-(4-NITROPHENYL)HYDRAZIDE,668-492-5,965-06-0,Eye Irrit. 2;Aquatic Acute 1,Notified C&L,38,H400:38;H319:38
199306,"1-CYANO-2,2-DIMETHYLPROPYL BENZENESULFONATE",668-493-0,28695-57-0,Acute Tox. 4,Notified C&L,38,H302:38
199307,"2,2,2'-TRIMETHYLPROPIOPHENONE",668-494-6,2041-37-4,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H315:38;H302:38;H335:38;H318:38
199308,"2-METHYL-3,4,4A,5-TETRAHYDROINDENO(1,2-C)PYRIDAZIN-3(2H)-ONE",668-495-1,69099-77-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
199309,N-(TETRAHYDROPYRAN-2-YL)BENZAMIDE,668-496-7,15879-41-1,Eye Irrit. 2,Notified C&L,38,H319:38
199310,"5,5-DIMETHYL-2-PHENYL-3-PYRAZOLIDINONE",668-497-2,5454-02-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
199311,"1,2,3,5,6,7-HEXAHYDRO-6-PHENYLIMIDAZO(1,2-C)PYRIMIDINE-5,7-DIONE",668-498-8,21418-74-6,Eye Irrit. 2,Notified C&L,38,H319:38
199312,4-CHLOROPHENYL 1-METHYL-2-IMIDAZOLYL KETONE,668-499-3,30148-18-6,Acute Tox. 4,Notified C&L,38,H302:38
199313,2-(CYANOMETHYL)-1-INDANONE,668-500-7,22186-58-9,Acute Tox. 4,Notified C&L,38,H302:38
199314,2-(4-CHLOROPHENYL)-1-ETHYLINDOLE,668-501-2,131197-07-4,Skin Irrit. 2;Eye Dam. 1;STOT SE 3;Aquatic Chronic 4,Notified C&L,38,H315:38;H413:38;H335:38;H318:38
199315,"3',4'-DICHLORO-4-METHOXYBENZANILIDE",668-502-8,102587-44-0,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H410:38
199316,SEC-OCTYLTRIMETHYLAMMONIUM IODIDE,668-503-3,70996-13-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
199317,"(2-(4-CL-PH)-4-OXO-4H-QUINAZOLIN-3-YLMETHYL)-TRIPHENYL-PHOSPHONIUM, PERCHLORATE",668-504-9,121561-43-1,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
199318,"1-(3,4-DICHLOROPHENYL)-3-(2-PYRIDYL)UREA",668-505-4,13142-49-9,Acute Tox. 4;Eye Irrit. 2,Notified C&L,38,H302:38;H319:38
199319,1-(1-NAPHTHYL)-3-(3-NITROPHENYL)UREA,668-507-5,13256-89-8,Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,38,H413:38;H319:38
199320,"N-(2,3-DICHLOROPHENYL)CYCLOPROPANECARBOXAMIDE",668-508-0,14372-04-4,Acute Tox. 3,Notified C&L,38,H301:38
199321,"N,N'-DIDECYLOXAMIDE",668-509-6,10266-11-2,Skin Sens. 1,Notified C&L,38,H317:38
199322,"1-(5-CHLORO-2-METHOXYPHENYL)-3,3-DICYCLOHEXYLUREA",668-510-1,119895-74-8,Aquatic Chronic 4,Notified C&L,38,H413:38
199323,"N,N'-DIPROPYLOXAMIDE",668-511-7,14040-77-8,Skin Sens. 1,Notified C&L,38,H317:38
199324,"N,N'-BIS(2-PHENYLETHYL)OXAMIDE",668-512-2,14040-79-0,Eye Irrit. 2;Aquatic Acute 1,Notified C&L,38,H400:38;H319:38
199325,S-(2-HYDROXYPHENYL) N-(2-(TRIFLUOROMETHYL)PHENYL)THIOCARBAMATE,668-513-8,63746-90-7,Eye Irrit. 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H400:38;H319:38;H410:38
