cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
301832,2-oxo-1-phenylpiperidine-3-carboxylic acid,855-597-8,197973-92-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H315:1
301833,5-(4-aminophenyl)pyrrolidin-2-one,855-598-3,858234-86-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H315:1
301834,"(2-bromo-4-methyl-1,3-thiazol-5-yl)methanol",855-599-9,933782-03-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H315:1
301835,"tert-butyl 4-chloro-5H,6H,7H,8H,9H-pyrimido[4,5-d]azepine-7-carboxylate",855-600-2,1057338-27-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H315:1
301836,"1-(2,6-dichlorophenyl)propan-2-ol",855-601-8,1175301-17-3,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
301838,3-chloro-4-cyclopropylaniline,855-602-3,1208082-73-8,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;STOT SE 3,Notified C&L,1,H318:1;H312:1;H302:1;H335:1;H332:1;H315:1
301839,"rac-methyl (1R,5S,6R)-3-azabicyclo[3.1.0]hexane-6-carboxylate hydrochloride",855-603-9,1212063-26-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
301840,4-(difluoromethylidene)cyclohexane-1-carboxylic acid,855-604-4,1254116-02-3,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
301841,"1,2-benzothiazole-7-carboxylic acid",855-606-5,1260382-80-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3;Aquatic Chronic 3,Notified C&L,1,H302:1;H335:1;H319:1;H315:1;H412:1
301842,"2-methyl-1,3-benzothiazole-7-carboxylic acid",855-607-0,1261635-97-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H315:1
301843,"ethyl 5-(methylamino)-1,3-thiazole-4-carboxylate",855-608-6,1311316-82-1,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
301844,4-bromo-1-(1-phenylethyl)-1H-pyrazole,855-609-1,1340161-36-5,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H335:1;H315:1
301845,"1-(2,5-dimethyl-1,3-thiazol-4-yl)methanamine",855-610-7,1423032-00-1,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H302:1;H335:1;H318:1;H315:1
