cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
100731,"Tris(pentane-2,4-dionato-O,O')gallium",238-377-0,14405-43-7,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3;Carc. 2,Notified C&L,40,H315:40;H302:40;H335:39;H319:40;H351:38;H332:40;H312:39
100732,"L-Tyrosine, O-(1,1-dimethylethyl)-",606-132-0,18822-59-8,Not Classified,Notified C&L,2,Not classified:2
100733,Tetrabutylammonium hydrogen sulphate,251-068-5,32503-27-8,Acute Tox. 4;Skin Corr. 1;Eye Dam. 1;Aquatic Chronic 3,REACH registration C&L,294,H412:102;H318:101;H314:105;H302:248;H319:188;H315:180;H335:137;Not classified:3;H332:1;H312:1
100735,"Banana, Musa balbisiana, ext.",306-509-7,97281-11-3,Flam. Liq. 2,Notified C&L,1,H225:1
100758,Sodium 4-vinylbenzenesulphonate,220-266-3,2695-37-6,Skin Irrit. 2;Eye Irrit. 2A,REACH registration C&L,489,H319:449;H315:487;H318:38;H302:38;H335:43;Not classified:2
100761,"reaction mass of: 1-(1,1-dimethylpropyl)-4-ethoxy-cis-cyclohexane;1-(1,1-dimethylpropyl)-4-ethoxy-trans-cyclohexane",426-530-6,,Skin Irrit. 2;Aquatic Acute 1;Aquatic Chronic 1,Harmonised C&L,0,H315:0;H400:0;H410:0
100762,"dodecyl 3-(2-(3-benzyl-4-ethoxy-2,5-dioxoimidazolidin-1-yl)-3-(4-methoxybenzoyl)acetamido)-4-chlorobenzoate",403-990-6,70950-45-7,Aquatic Chronic 4,Harmonised C&L,0,H413:0
100763,4-chloro-N-cyclopentylbenzylamine,266-097-9,66063-15-8,Acute Tox. 4;Acute Tox. 1;Skin Irrit. 2;Acute Tox. 2;Aquatic Acute 1;Aquatic Chronic 1,REACH registration C&L,1,H315:1;H302:1;H331:1;H400:1;H311:1;H410:1
100765,"4H-1-Benzopyran-4-one, 6-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-",609-600-2,38953-85-4,Not Classified,Notified C&L,4,Not classified:3;H319:1;H315:1;H335:1
100768,Sodium amide,231-971-0,7782-92-5,Water-react. 1;Skin Corr. 1A;Aquatic Acute 1,REACH registration C&L,192,H260:18;H314:192;H400:170;H318:53;H261:119;Not classified:2
100769,Hexyl D-glucoside,259-217-6,54549-24-5,Eye Dam. 1,REACH registration C&L,106,H318:106
100772,"benzene-1,4-diamine dihydrochloride;p-phenylenediamine dihydrochloride",210-834-9,624-18-0,Acute Tox. 3;Acute Tox. 3;Eye Irrit. 2;Skin Sens. 1;Acute Tox. 3;Aquatic Acute 1;Aquatic Chronic 1,Harmonised C&L,0,H301:0;H319:0;H331:0;H400:0;H317:0;H311:0;H410:0
100774,"Musks, ext.",290-070-0,90064-09-8,Flam. Liq. 2,Notified C&L,88,H225:88
100777,"Benzenesulfonic acid, 2-methyl-5-nitro-, alkaline condition products, reduced",215-392-0,1325-35-5,Not Classified,Notified C&L,60,Not classified:60
100779,Dicyclohexyl disulphide,219-851-6,2550-40-5,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,128,H319:127;H315:127;H335:127;Not classified:1
100781,"Reaction mass of (1RS,6SR,11SR)-2,2,9,11-tetramethylspiro[5.5]undec-8-en-1-yl and (1RS,6RS,11RS)-2,2,9,11-tetramethylspiro[5.5]undec-8-en-1-ylacetate",457-350-6,744266-61-3,Skin Sens. 1B,Notified C&L,38,H317:38
100783,"Gases (petroleum), dry sour, gas-concn.-unit-off;Refinery gas;[The complex combination of dry gases from a gas concentration unit. It consists of hydrogen, hydrogen sulfide and hydrocarbons having carbon numbers predominantly in the range of C1 through C3.]",270-774-4,68477-92-9,Press. Gas;Flam. Gas 1;Muta. 1B;Carc. 1A,Harmonised C&L,0,H220:0;H350:0;Not classified:0;H340:0
100788,N-(2-ethylphenyl)-3-hydroxynaphthalene-2-carboxamide,272-795-4,68911-98-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H319:38;H315:38;H335:38
100789,Ergosine,209-226-6,561-94-4,Acute Tox. 3,Notified C&L,39,H301:38;H302:1;H361:1;H362:1;H332:1;H312:1
100793,"2,3,4-trimethylthiophene",217-268-1,1795-04-6,Flam. Liq. 3,Notified C&L,1,H226:1
100796,2-(ethylammonio)-N-methylpyridinium dimethanesulphonate,259-377-7,54856-23-4,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H315:1
100800,4-hydroxyphenylarsonic acid,202-641-3,98-14-6,Acute Tox. 3;Acute Tox. 3;Carc. 1A;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,1,H301:1;H350:1;H331:1;H400:1;H410:1
100803,(3S)-1-azabicyclo[2.2.2]octan-3-amine dihydrochloride,601-641-4,119904-90-4,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,42,H319:42;H315:42;H335:42
100804,"1-bromo-3,4,5-trifluorobenzene",418-480-9,138526-69-9,Flam. Liq. 3;Skin Irrit. 2;Eye Dam. 1;Carc. 2;Aquatic Chronic 2,Harmonised C&L,0,H318:0;H315:0;H226:0;H351:0;H411:0
100808,2-chloroacetamidine monohydrochloride,233-675-7,10300-69-3,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,44,H319:39;H315:39;H335:39;H314:5;H317:5;H302:1;H332:1;H312:1;H318:1
100815,"thiofanox (ISO);3,3-dimethyl-1-(methylthio)butanone-O-(N-methylcarbamoyl)oxime",254-346-4,39196-18-4,Acute Tox. 2;Acute Tox. 1;Aquatic Acute 1;Aquatic Chronic 1,Harmonised C&L,0,H300:0;H400:0;H310:0;H410:0
100816,Bornyl isovalerate,261-849-2,59672-05-8,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,2,H319:2;H315:2
