cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
289370,2-(3-fluoro-4-nitrophenoxy)acetic acid,843-862-0,168897-65-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289371,1-(6-chloro-1H-indol-3-yl)ethan-1-one,843-863-6,184151-47-1,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1
289372,"6-chloro-[1,2,4]triazolo[1,5-b]pyridazine-2-carboxylic acid",843-864-1,215530-62-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289373,2-methyl-2-phenylpyrrolidine,843-865-7,217633-10-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289374,"4-(2-aminoethyl)-3,5-difluorophenol",843-866-2,751440-47-8,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H332:1;H312:1;H315:1
289375,"4-iodo-2-methyl-1-(2,2,2-trifluoroethyl)-1H-imidazole",843-867-8,824431-97-2,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H332:1;H312:1;H315:1
289376,2-(5-chlorothiophen-2-yl)-2-methylpropanoic acid,843-868-3,880166-41-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289377,"2-{4-chloro-6-phenylthieno[2,3-d]pyrimidin-2-yl}pyridine",843-869-9,885460-37-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289378,(6-chloro-1H-indol-3-yl)methanamine,843-870-4,887581-88-6,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H335:1;H302:1;H318:1;H315:1
289379,2-(5-phenyl-1H-imidazol-1-yl)acetic acid,843-872-5,910322-23-5,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1
289380,"6-cyanoimidazo[1,2-a]pyridine-3-carboxylic acid",843-873-0,1019021-71-6,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,2,H302:2;H319:2;H335:2;H332:2;H312:2;H315:2
289381,tert-butyl 3-carbamothioylazetidine-1-carboxylate,843-874-6,1037798-36-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289382,5-bromo-4-chloro-6-(propan-2-yl)pyrimidine,843-875-1,1044768-52-6,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H332:1;H312:1;H315:1
289383,"2-(2,6-difluorophenyl)-2-methoxyacetic acid",843-876-7,1055904-85-2,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1
289384,"ethyl 3-(bromomethyl)-2,6-dichloropyridine-4-carboxylate",843-877-2,1201676-02-9,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H335:1;H302:1;H318:1;H315:1
289385,2-(1-phenyl-1H-pyrazol-3-yl)ethan-1-amine,843-878-8,1240526-44-6,Skin Corr. 1B,Notified C&L,1,H314:1
289386,1-(5-bromo-3-chloropyridin-2-yl)ethan-1-one,843-879-3,1256808-29-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289387,"2-methoxy-5-methyl-N-(3,3,3-trifluoropropyl)aniline",843-880-9,1339504-90-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289388,5-bromo-1-methyl-2-(trifluoromethyl)-1H-imidazole,843-881-4,1368148-07-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289389,"4,4-difluoro-1-[(4-fluorophenyl)methyl]cyclohexane-1-carboxylic acid",843-883-5,1389313-53-4,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H319:1;H315:1
289390,"3-bromo-6,7-dimethylpyrazolo[1,5-a]pyridine",843-884-0,1427367-83-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289391,tert-butyl N-(3-bromo-2-methylpropyl)carbamate,843-885-6,1510268-47-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289392,"1-Piperazinecarboxylic acid, 4-[(2-fluoro-3-nitrophenyl)methyl]-,methyl ester, hydrochloride (1:1)",843-886-1,1628206-32-5,Not Classified,REACH registration C&L,1,Not classified:1
289393,"7-bromo-5-methoxy-2,3-dihydro-1-benzofuran-3-ol",843-887-7,1564844-06-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289394,"1,1-difluoro-3-isocyanatocyclobutane",843-888-2,1773511-62-8,Flam. Liq. 3;Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;Resp. Sens. 1;STOT SE 3,Notified C&L,1,H302:1;H318:1;H226:1;H335:1;H312:1;H332:1;H315:1;H334:1
289395,"5-bromo-3-(trifluoromethyl)-1,2,4-thiadiazole",843-889-8,1781783-65-0,Flam. Liq. 4;Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H302:1;H319:1;H335:1;H312:1;H332:1;H315:1;H227:1
289396,"4,5-dimethyl-1,3-benzothiazole-7-carboxylic acid",843-890-3,1782918-29-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289397,"2-methyl-2-(1,2-thiazol-5-yl)propanoic acid",843-891-9,1784014-37-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289398,methyl 4-fluorothiophene-3-carboxylate,843-892-4,1784076-89-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289399,methyl 3-nitro-1H-pyrazole-4-carboxylate,843-894-5,1798715-16-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289400,"4-(chloromethyl)-1H-1,2,3-triazole hydrochloride",843-895-0,1803601-21-9,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H335:1;H302:1;H318:1;H315:1
289401,methyl 2-chloro-3-fluoro-6-nitrobenzoate,843-896-6,1820739-83-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289402,"3,5-dimethylpiperidin-4-ol hydrochloride",843-897-1,1822604-07-8,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2,H335:2;H319:2;H315:2
289403,2-methoxyethane-1-sulfinyl chloride,843-898-7,1860088-32-9,Skin Corr. 1B;STOT SE 3,Notified C&L,1,H335:1;H314:1
289404,tert-butyl N-[3-(prop-2-enoyl)phenyl]carbamate,843-899-2,1936719-29-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
289405,4-methoxy-1H-pyrazole hydrochloride,843-900-6,1955531-08-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H302:1;H319:1;H315:1
