cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
220737,[No public or meaningful name is available],688-786-7,6957-11-5,Eye Irrit. 2,Notified C&L,38,H319:38
220738,3-(4-Chlorophenyl)-1-methyl-1-phenylurea,688-787-2,52072-95-4,Acute Tox. 4,Notified C&L,194,H302:194
220739,[No public or meaningful name is available],688-788-8,1565-71-5,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H302:38;H318:38;H335:38;H315:38
220740,[No public or meaningful name is available],688-789-3,7152-19-4,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H302:38;H318:38;H335:38;H315:38
220741,[No public or meaningful name is available],688-790-9,84379-37-3,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38
220742,[No public or meaningful name is available],688-791-4,72035-46-2,Eye Irrit. 2;Aquatic Acute 1,Notified C&L,38,H319:38;H400:38
220743,[No public or meaningful name is available],688-793-5,62012-50-4,Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H410:38;H400:38
220744,[No public or meaningful name is available],688-794-0,15737-37-8,Acute Tox. 4,Notified C&L,38,H302:38
220745,[No public or meaningful name is available],688-795-6,86764-43-4,Acute Tox. 4;Skin Sens. 1;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,38,H302:38;H317:38;H410:38;H400:38
220746,[No public or meaningful name is available],688-796-1,403-96-3,Acute Tox. 3;Eye Irrit. 2,Notified C&L,38,H301:38;H319:38
220747,[No public or meaningful name is available],688-797-7,26683-58-9,Acute Tox. 4,Notified C&L,38,H302:38
220748,[No public or meaningful name is available],688-798-2,3800-25-7,Acute Tox. 4,Notified C&L,38,H302:38
220749,[No public or meaningful name is available],688-799-8,86764-51-4,Skin Sens. 1;Aquatic Chronic 4,Notified C&L,38,H317:38;H413:38
220750,[No public or meaningful name is available],688-800-1,52625-27-1,Acute Tox. 4,Notified C&L,38,H302:38
220751,[No public or meaningful name is available],688-801-7,21780-68-7,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,38,H302:38;H318:38;H335:38;H315:38
