cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
155470,"4,6-Diaminopyrimidine hydrochloride",622-111-9,79364-63-9,Acute Tox. 4,Notified C&L,38,H302:38
155471,"D-Norvaline, 5-phosphono-",622-112-4,79055-68-8,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
155472,2-Methoxycarbonylamino-1H-benzoimidazole-6-carboxylic acid,622-114-5,65003-40-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
155473,"2,3,5,6-Tetrafluorobenzoic acid",622-115-0,652-18-6,Skin Irrit. 2;Eye Dam. 1,Notified C&L,39,H315:39;H318:38;H319:1;H335:1
155474,"N,N-Diethyl-p-toluenesulfonamide",622-116-6,649-15-0,Acute Tox. 4;Eye Irrit. 2,Notified C&L,39,H302:39;H319:38;H312:1;H332:1
155475,"(R)-7,7'-Bis(diphenylphosphino)-3,3',4,4'-tetrahydro-4,4'-dimethyl-8,8'-bi(2H-1,4-benzoxazine)",622-117-1,649559-67-1,Acute Tox. 3,Notified C&L,38,H301:38
155476,3-(3-Fluorophenyl)-2-propenamide,622-118-7,64379-96-0,Acute Tox. 3;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H301:38;H315:38;H319:38;H335:38
155477,"2,4,4-Trimethyl-2,3-pentanediol",622-119-2,64512-96-5,Eye Irrit. 2,Notified C&L,38,H319:38
155478,"2,5-Dimethyl-3-furamide",622-120-8,66806-31-3,Acute Tox. 4,Notified C&L,38,H302:38
155479,"1-(2,4-Difluorophenyl)biguanide hydrochloride",622-121-3,66088-52-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
155480,"1,2,3-Triaminobenzene dihydrochloride",622-122-9,66046-54-6,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,38,H315:38;H319:38;H335:38
155481,4-(4-Bromophenoxy)benzaldehyde,622-123-4,69240-56-8,Skin Sens. 1;Eye Dam. 1,Notified C&L,43,H317:42;H318:42;H411:4;H315:1;H319:1
155482,2-(9H-Carbazol-9-yl)ethyl acrylate,622-125-5,6915-68-0,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3;Aquatic Chronic 2,Notified C&L,38,H315:38;H411:38;H319:38;H335:38
155483,2-Ethoxycinnamic acid,622-126-0,69038-81-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,42,H315:42;H319:42;H335:42
