cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
264681,"5-bromo-1,2,3,4-tetrahydroisoquinolin-1-one",822-157-1,1109230-25-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264682,1-Methyl piperidine-4-carboxylic acid diethylamide Hydrochloride hydrate,947-089-0,,Not Classified,REACH registration C&L,2.0,Not classified:2
264683,2-bromo-6-(1-methylpiperidine-4-carbonyl)pyridine hydrobromide,822-158-7,1338000-32-0,Acute Tox. 4,REACH registration C&L,4.0,H302:4
264684,6-(1-methylpiperidine-4-carbonyl)pyridin-2-amine dihydrochloride,947-091-1,613678-10-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,REACH registration C&L,2.0,H302:2;H319:2;H315:2;H335:2
264685,"2,4,6-trifluoro-N-[6-(1-methylpiperidine-3-carbonyl)-2-pyridyl]benzamide;hydrochloride",947-092-7,613677-28-4,Acute Tox. 4;Eye Dam. 1;STOT SE 3;Repr. 2,REACH registration C&L,4.0,H302:4;H318:4;H361:4;H336:4
264687,1-cyclopropyl-1H-pyrrole-2-carboxylic acid,822-160-8,1155519-52-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H335:1;H302:1;H332:1;H319:1;H315:1
264688,1-[4-(aminomethyl)phenyl]pyrrolidin-2-one hydrochloride,822-161-3,1170201-85-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264689,3-(1-bromoethyl)pyridine hydrobromide,822-162-9,1209988-07-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264690,1-ethyl-3-methylpiperazin-2-one,822-163-4,1214185-06-4,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1.0,H302:1;H318:1;H315:1;H335:1
264691,"1,3-dimethylpiperazin-2-one hydrochloride",822-165-5,1219425-22-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H302:2;H319:2;H315:2;H335:2
264692,N-(3-bromophenyl)piperidin-4-amine dihydrochloride,822-166-0,1229624-95-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264693,"3,7,10-triazatricyclo[3.3.3.0,1,5]undecane trihydrochloride",822-167-6,1241620-78-9,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264694,1-(methylcarbamoyl)cyclopropane-1-carboxylic acid,822-168-1,1250809-34-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H319:1;H315:1
264695,"sodium 1-cyano-3,3-difluoroprop-1-en-2-olate",822-169-7,1286711-48-5,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H335:1;H312:1;H302:1;H332:1;H319:1;H315:1
264696,6-azaspiro[2.5]octane-1-carboxylic acid hydrochloride,822-170-2,1332530-45-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264697,"4-bromo-5-methyl-1H-1,3-benzodiazole",822-171-8,1360963-03-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264698,"2-(oxan-2-yl)-4-(tetramethyl-1,3,2-dioxaborolan-2-yl)-2H-1,2,3-triazole",822-172-3,1415312-45-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264699,3-methoxybutan-1-amine hydrochloride,822-173-9,1417569-76-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264700,2-(1-methyl-1H-pyrazol-4-yl)piperazine,822-174-4,1461713-45-0,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H335:2;H319:2;H315:2
264701,"2-(3-methyl-1,2-oxazol-5-yl)ethan-1-amine hydrochloride",822-176-5,1803562-43-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264702,2-(pyrimidin-2-yl)propan-2-amine dihydrochloride,822-177-0,1864055-91-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264703,methyl 2-amino-3-(oxan-3-yl)propanoate hydrochloride,822-178-6,2031258-54-3,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H319:1;H315:1
264704,"6-chloro-5-cyanopyrazolo[1,5-a]pyridine-2-carboxylic acid",822-179-1,2169122-89-6,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H335:1;H312:1;H302:1;H332:1;H319:1;H315:1
264705,3-(propan-2-yl)-1H-pyrazole hydrochloride,822-180-7,2172520-00-0,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H319:1;H315:1
264706,"14-(4-phenylquinazolin-2-yl)-14H-benzo[c]benzo[4,5]thieno[2,3-a]carbazole",822-181-2,1447718-59-3,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1.0,H319:1;H315:1
264707,"1-phenyl-2-(3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl)-1H-benzo[d]imidazole",822-182-8,952514-86-2,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1.0,H319:1;H315:1
264708,"2-(3-(9,9-dimethyl-9H-fluoren-2-yl)phenyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",822-183-3,1005771-03-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264709,"2-chloro-4-(3-chlorophenyl)-6-phenyl-1,3,5-triazine",947-093-2,,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264710,"2-chloro-4-(4-chlorophenyl)-6-phenyl-1,3,5-triazine",822-184-9,30894-93-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264712,"2-chloro-4-(dibenzo[b,d]furan-3-yl)-6-phenyl-1,3,5-triazine",947-094-8,,Skin Irrit. 2,Notified C&L,1.0,H315:1
264713,"2-phenyl-1-(4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl)-1H-benzo[d]imidazole",822-185-4,1169709-19-6,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1.0,H319:1;H315:1
264714,"2-chloro-4-(naphthalen-2-yl)-6-phenyl-1,3,5-triazine",822-187-5,1342819-12-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264716,"3'-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-[1,1'-biphenyl]-3-carbonitrile",822-188-0,1345508-91-9,Skin Irrit. 2,Notified C&L,1.0,H315:1
264717,"3'-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-[1,1'-biphenyl]-4-carbonitrile",822-189-6,870244-08-9,Skin Irrit. 2,Notified C&L,1.0,H315:1
264718,"3-bromo-1,1':4',1''-terphenyl",822-190-1,1762-87-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264719,4-aminooxolan-3-one hydrochloride,947-096-9,,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264720,"sodium 2,2-difluoro-2-phenoxyacetate",947-097-4,,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264721,tert-butyl N-{1-[2-(3-bromophenyl)ethyl]piperidin-4-yl}carbamate,947-099-5,,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264722,"3-methanesulfonyl-2,2-dimethylpropanoic acid",822-191-7,5324-67-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H302:2;H319:2;H315:2;H335:2
264723,2-[bis(ethylsulfanyl)methylidene]propanedinitrile,822-192-2,18771-38-5,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H335:1;H312:1;H302:1;H332:1;H319:1;H315:1
264724,2-methanesulfonyl-2-methylpropanoic acid,822-193-8,25841-43-4,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H302:2;H319:2;H315:2;H335:2
264725,"1,3-dimethyl-4-nitro-1H-pyrazol-5-amine",822-194-3,76689-64-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H302:2;H319:2;H315:2;H335:2
264726,"rac-(1s,3s)-3-(methoxycarbonyl)cyclobutane-1-carboxylic acid",822-195-9,142733-61-7,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,2.0,H335:2;H318:2;H315:2
264727,"3,4-difluoro-2-iodoaniline",822-196-4,161958-41-4,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1.0,H335:1;H312:1;H302:1;H332:1;H319:1;H315:1
264728,methyl 2-amino-2-(3-methoxyphenyl)acetate hydrochloride,822-198-5,327051-33-2,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264729,"5-methyl-2-[2-phenyl-6-(trifluoromethyl)pyrimidin-4-yl]-2,3-dihydro-1H-pyrazol-3-one",822-199-0,330981-58-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264730,(3-aminophenyl)methanesulfonamide,822-200-4,344750-15-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,2.0,H302:2;H319:2;H315:2;H335:2
264733,"Reaction mass of 1-[(1R*,6S*)-2,2,6-trimethylcyclohexyl]hexan-3-ol and 1-[(1S*,6S*)-2,2,6-trimethylcyclohexyl]hexan-3-ol",947-716-8,,Skin Sens. 1B;Aquatic Acute 1;Aquatic Chronic 1,REACH registration C&L,6.0,H400:6;H410:6;H317:6
264734,4-(cyclopropylmethoxy)benzoic acid,822-202-5,355391-05-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264735,4-(cyclopropylmethoxy)piperidine,822-203-0,865106-51-0,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,2.0,H302:2;H318:2;H315:2;H335:2
264736,N-(2-chlorophenyl)piperidin-4-amine,822-204-6,886507-08-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264737,7-(4-methylphenyl)pteridine,822-205-1,887571-50-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264738,"1-tert-butyl-6-chloro-1H,4H,5H-pyrazolo[3,4-d]pyrimidin-4-one",822-206-7,927838-01-5,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264739,"3,3,3-trifluoropropanehydrazide",822-207-2,934171-99-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3;Carc. 2,Notified C&L,2.0,H335:2;H302:2;H351:2;H319:2;H315:2
264740,2-(5-nitro-1H-pyrazol-1-yl)ethan-1-ol,822-208-8,1026867-48-0,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
264741,"2-(chloromethyl)-3H,4H-thieno[2,3-d]pyrimidin-4-one",822-209-3,1039847-82-9,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,2.0,H335:2;H312:2;H302:2;H332:2;H319:2;H315:2
264742,4-(4-chlorophenyl)naphthalen-1-yl trifluoromethanesulfonate,947-100-9,,Skin Corr. 1,Notified C&L,1.0,H314:1
264743,"(1R,4R)-2-ethyl-2,5-diazabicyclo[2.2.1]heptane",822-210-9,1073556-32-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H335:1;H319:1;H315:1
264744,2-(4-methoxy-2-methylphenyl)acetaldehyde,822-211-4,1081798-35-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1.0,H302:1;H319:1;H315:1;H335:1
