cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
21493,Benzyl 4-hydroxyphenyl ketone,219-654-5,2491-32-9,Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,39,H335:38;H315:39;H319:39
21494,"3-[[4-[(5,6-dichloro-2-benzothiazolyl)azo]-3-methylphenyl]ethylamino]propiononitrile",248-824-1,28080-90-2,Not Classified,Notified C&L,10,Not classified:10
21500,N-(4-chlorobenzhydryl)piperazine,206-137-4,303-26-4,Skin Corr. 1;Skin Sens. 1;Eye Dam. 1;Repr. 2,REACH registration C&L,56,H314:2;H317:2;H361:12;H318:2;H302:13;H315:52;H319:52;H400:2;H335:49
21502,"Potassium [[N,N'-ethylenebis[N-(carboxymethyl)glycinato]](4-)-N,N',O,O',ON,ON']ferrate(1-)",259-411-0,54959-35-2,Not Classified,REACH registration C&L,94,Not classified:94
21503,1-(furan-2-ylmethylsulfanyl)propan-2-one,611-617-5,58066-86-7,Not Classified,Notified C&L,93,Not classified:88;H335:5;H315:5;H319:5
21504,Dibutyl thioperoxydicarbonate,203-330-5,105-77-1,Acute Tox. 4,Notified C&L,38,H302:38
21505,Trineopentylaluminium,256-000-8,42916-36-9,Not Classified,Notified C&L,1,Not classified:1
21506,Zinc diundec-10-enoate,209-155-0,557-08-4,Skin Irrit. 2;Eye Irrit. 2;Aquatic Chronic 3,Notified C&L,37,H412:33;H315:33;H319:33;Not classified:3;H410:1;H302:1
21509,"Disodium 7-[[4,6-bis[(2-hydroxyethyl)amino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[[4-[(4-sulphonatophenyl)azo]phenyl]azo]naphthalene-2-sulphonate",269-246-6,68201-95-6,Not Classified,REACH registration C&L,131,Not classified:94;H314:37
21511,"Dihydro-3-(octenyl)furan-2,5-dione",247-899-8,26680-54-6,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Aquatic Chronic 4,Notified C&L,93,H317:85;H413:85;H315:92;H319:90;Not classified:1;H302:1;H312:1
21512,3-(piperazin-1-yl)-benzo[d]isothiazole hydrochloride,618-049-7,87691-88-1,Acute Tox. 4;Skin Sens. 1;Eye Irrit. 2;Repr. 2;Aquatic Acute 1,Notified C&L,1,H319:1;H317:1;H302:1;H361:1;H410:1;H400:1
21513,"musk xylene;5-tert-butyl-2,4,6-trinitro-m-xylene",201-329-4,81-15-2,Expl. 1.1;Carc. 2;Aquatic Acute 1;Aquatic Chronic 1,Harmonised C&L,0,H410:0;H201:0;H351:0;H400:0
21518,2-hydroxytetrahydrofuran,236-569-9,13436-46-9,Flam. Liq. 2,Notified C&L,38,H225:38
21520,benzyl alcohol,202-859-9,100-51-6,Acute Tox. 4;Acute Tox. 4,Harmonised C&L,0,H332:0;H302:0
21521,"Imidazolium compounds, 4,5-dihydro-2-(hydrogenated nortallow alkyl)-1-[2-(hydrogenated tallow amido)ethyl]-3-methyl-, Me sulfates",297-467-8,93572-37-3,Skin Irrit. 2;Eye Dam. 1,Notified C&L,6,H315:6;H318:6
21523,Allyltributylstannane,246-494-3,24850-33-7,Acute Tox. 3;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT RE 1;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,45,H301:45;H372:43;H319:44;H315:44;H410:44;H312:44;H400:44;H331:1;H311:1;H330:1
21526,Saccharomyces cerevisiae (yeast),614-750-7,68876-77-7,Not Classified,Notified C&L,1,Not classified:1
21527,2-Chloro-5-fluoroanisole,610-224-6,450-89-5,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H315:1;H319:1
21528,Sodium bis[1-[(2-hydroxy-4-nitrophenyl)azo]-2-naphtholato(2-)]chromate(1-),264-966-7,64611-73-0,Skin Sens. 1B;Eye Irrit. 2,REACH registration C&L,150,H317:14;H319:97;H412:92;Not classified:46;H411:6
21529,"Extracts (petroleum), catalytic reformed light naphtha solvent;Low boiling point naphtha - unspecified;[A complex combination of hydrocarbons obtained as the extract from the solvent extraction of a catalytically reformed petroleum cut. It consists predominantly of aromatic hydrocarbons having carbon numbers predominantly in the range of C",295-331-2,91995-68-5,Asp. Tox. 1;Muta. 1B;Carc. 1B,Harmonised C&L,0,H340:0;H350:0;H304:0
21532,"Cobaltate(1-), bis[[]6-(amino-[?]N)-5-[[]2-[[]2-(hydroxy-[?]O)-4-nitrophenyl]diazenyl-[?]N1]-N-methyl-2-naphthalenesulfonamidato(2-)]-, sodium (1:1)",615-088-1,70236-59-8,Not Classified,Notified C&L,15,Not classified:15
