cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
238138,2-(azepan-1-yl)aniline,804-880-4,51627-46-4,,Notified C&L,2,H335:2;H319:1;H315:2;H302:1;H318:1
238139,tert-butyl 4-amino-3-fluoropiperidine-1-carboxylate,804-882-5,934536-10-4,,Notified C&L,2,H335:2;H319:1;H315:2;H302:1;H318:1
238140,5-(6-chloro-1-methyl-1H-indol-2-yl)pyridine-3-,804-883-0,1202551-93-6,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;STOT SE 3,Notified C&L,1,H302:1;H335:1;H319:1;H315:1
238141,"(2R)-2-({4-[1-(2,4-diaminopteridin-6-yl)pent-4-yn-2-yl]phenyl}formamido)pentanedioic acid",940-251-1,,Acute Tox. 3;Skin Irrit. 2;Repr. 1A,Notified C&L,1,H315:1;H301:1;H360:1
238142,(2S)-2-({4-[1-(2-amino-4-hydroxypteridin-6-yl)pent-4-yn-2-yl]phenyl}formamido)pentanedioic acid,940-252-7,,Acute Tox. 3;Skin Irrit. 2;Repr. 1A,Notified C&L,1,H315:1;H301:1;H360:1
238143,4-(dihydroxyboranyl)benzene-1-sulfonic acid,804-884-6,913836-00-7,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,4,H335:4;H315:4;H318:2;H319:2
238145,"3-bromo-4H-thieno[3,2-b]pyrrole-5-carboxylic acid",804-886-7,332099-36-2,,Notified C&L,2,H335:2;H319:2;H315:2;H302:1
238152,"2-methyl-1,3-benzoxazol-6-ol",804-894-0,5078-07-9,,Notified C&L,2,H335:2;H319:2;H315:2
238153,[2-(cyclopropylmethoxy)phenyl]boronic acid,804-895-6,1050510-36-5,,Notified C&L,3,H335:3;H319:3;H315:3;H302:1
238154,[No public or meaningful name is available],804-896-1,1040682-92-5,Acute Tox. 4,Notified C&L,39,H302:38;H335:1;H319:1;H315:1
238155,2-Ethyl-N-methyl-N-(3-methylphenyl) butanamide,804-897-7,406488-30-0,Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Aquatic Chronic 2,Notified C&L,52,H302:52;H315:52;H317:52;H319:52;H411:52
238156,"Penicillin G Benzathine,tetrahydrate",804-898-2,41372-02-5,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Acute Tox. 4;Resp. Sens. 1;STOT SE 3,Notified C&L,53,H302:53;H332:53;H334:53;H315:53;H312:53;H335:53;H317:53;H319:53
238158,"(2,5-dibromophenyl)acetic acid",804-900-1,203314-28-7,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 4;STOT SE 3,Notified C&L,3,H302:1;H332:1;H315:2;H335:2;H319:2;Not classified:1
238161,"Cytidine, N-benzoyl-5'-O-[bis(4-methoxyphenyl)phenylmethyl]-2'-deoxy-5-methyl-, 3'-[2-cyanoethyl bis(1-methylethyl)phosphoramidite]",804-903-8,105931-57-5,Acute Tox. 4,Notified C&L,1,H302:1
238162,2´-O-MOE-5-Methyl-Uridine Phosphoramidite,804-904-3,163878-63-5,Acute Tox. 4,Notified C&L,1,H302:1
238163,2'-O-MOE-N2-Isobutyryl-Guanosine Phosphoramidite,804-905-9,251647-55-9,Acute Tox. 4,Notified C&L,1,H302:1
