cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
298878,rel-(4R)-azepane-4-carboxylic acid,852-815-3,782494-08-0,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
298879,rel-(4R)-azepane-4-carboxylic acid,852-816-9,782494-09-1,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
298880,"3-(chloromethyl)-1-methyl-1,2-dihydroquinolin-2-one",852-817-4,879566-77-5,Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H318:1;H335:1;H315:1
298881,2-bromo-5-(difluoromethyl)thiophene,852-819-5,924646-90-2,Flam. Liq. 4;Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H335:1;H302:1;H315:1;H319:1;H312:1;H227:1;H332:1
298882,(2-methoxyquinolin-3-yl)methanol,852-820-0,1038969-22-0,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
298883,2-(chloromethyl)pyrimidine-5-carbonitrile,852-821-6,1086393-94-3,Acute Tox. 4;Acute Tox. 4;Skin Corr. 1B;Acute Tox. 4;STOT SE 3,Notified C&L,1,H335:1;H314:1;H302:1;H312:1;H332:1
298884,(3R)-1-methylpiperidin-3-amine dihydrochloride,852-822-1,1157849-50-7,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
298885,(3S)-1-methylpiperidin-3-amine dihydrochloride,852-823-7,1157849-51-8,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
298886,Single Wall Carbon Nanotubes (SWCNT),952-189-2,,Eye Irrit. 2,Notified C&L,1,H319:1
298887,"[4-[[4-(dimethylamino)phenyl]-[4-(ethylamino)-3-methyl-phenyl]methylene]-2-methyl-cyclohexa-2,5-dien-1-ylidene]-ethyl-ammonium;acetate",952-190-8,,Acute Tox. 3;Skin Irrit. 2;Skin Sens. 1A;Eye Irrit. 2;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,83,H301:83;H317:83;H315:83;H319:83;H410:83;H400:83
298888,"Phosphorous acid, mixed 2,4-bis(1-methyl-1-phenylethyl)phenyl and isodecyl and 2-(1-methyl-1-phenylethyl)phenyl and 4-(1-methyl-1-phenylethyl)phenyl and phenol triesters)",852-824-2,1404220-73-0,Skin Sens. 1B;Eye Irrit. 2;Aquatic Chronic 3,Notified C&L,1,H317:1;H412:1;H319:1
298889,"2-ethylbutyl (2S)-2-[[[(2R,3S,4R,5R)-5-(4-aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-5-cyano-3,4-dihydroxyoxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate",852-825-8,1809249-37-3,STOT RE 2,Notified C&L,2,H373:1;H372:1
298891,5-amino-5-deoxy-D-galactopyranose,852-827-9,1196465-02-7,Acute Tox. 4;Eye Irrit. 2,Notified C&L,1,H319:1;H302:1
298893,"benzyl(1,1,1-trifluoropropan-2-yl)amine hydrochloride",952-192-9,,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1;H302:1
298894,3-[4-(chloromethyl)phenoxy]oxolane,852-828-4,126049-18-1,Acute Tox. 4;Skin Corr. 1C;STOT SE 3,Notified C&L,1,H335:1;H314:1;H302:1
298895,"1-cyclopropanecarbonyl-2,3-dihydro-1H-indole",852-830-5,293324-65-9,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
298896,1-[(2-methoxyphenyl)methyl]piperidin-4-amine,852-831-0,342894-55-7,Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;STOT SE 3,Notified C&L,1,H318:1;H335:1;H315:1;H302:1
298897,"4,7-dibromo-1-benzofuran",852-832-6,1388071-29-1,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H335:1;H302:1;H315:1;H319:1;H312:1;H332:1
298898,2-amino-5-chloro-3-methoxybenzonitrile,852-833-1,1597172-05-8,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;Acute Tox. 4;STOT SE 3,Notified C&L,1,H335:1;H302:1;H315:1;H319:1;H312:1;H332:1
298899,"(1,3-dimethyl-1H-1,2,4-triazol-5-yl)methanol",852-834-7,1784913-68-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1;H302:1
298900,methyl 5-(2-hydroxyethyl)pyridine-2-carboxylate,852-835-2,1000506-17-1,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1;H302:1
298901,"2-{5-methylimidazo[1,2-a]pyrazin-2-yl}acetic acid dihydrochloride",952-193-4,,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1;H302:1
298902,"[2,5'-bipyrimidin]-5-amine",852-836-8,1866300-19-7,Acute Tox. 4;Acute Tox. 4;Skin Irrit. 2;Eye Dam. 1;Acute Tox. 4;STOT SE 3,Notified C&L,1,H335:1;H302:1;H315:1;H318:1;H312:1;H332:1
298903,1-benzyl-5-chloro-1H-indole-2-carboxylic acid,852-837-3,1026645-16-8,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1;H302:1
298904,2-(1H-indazol-6-yl)ethan-1-amine,852-838-9,1159511-47-3,Acute Tox. 4;Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1;H302:1
298905,[2-(dimethylamino)phenyl]boronic acid hydrochloride,852-839-4,1315335-14-8,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H335:1;H315:1;H319:1
