cl_id,name,EC_No,CAS_No,cl_classification,sourse,num_of_notifiers,ghs_and_notifiers
64640,"reaction product of: borax, hydrogen peroxide, acetic acid anhydride and acetic acid",420-070-1,,Org. Perox. D;Acute Tox. 4;Acute Tox. 4;Skin Corr. 1A;Acute Tox. 4;Aquatic Acute 1,Harmonised C&L,0,H302:0;H312:0;H314:0;H242:0;H400:0;H332:0
64642,"lithium potassium sodium N,N''-bis{6-[7-[4-(4-chloro-1,3,5-triazin-2-yl)amino-4-(2-ureidophenylazo)]naphthalene-1,3,6-trisulfonato]}-N'-(2-aminoethyl)piperazine",427-850-9,202667-43-4,Skin Sens. 1,Harmonised C&L,0,H317:0
64643,Dibutyldimethoxystannane,213-935-6,1067-55-6,Acute Tox. 3;Acute Tox. 3;Acute Tox. 3,Notified C&L,72,H301:40;H331:39;H311:40;H317:19;H341:19;H360:18;H411:32;H372:19;H302:13;H315:13;H319:13;H373:13;H410:1;H400:1;H330:1;H361:1
64651,Tricadmium diarsenide,234-484-1,12006-15-4,Acute Tox. 3;Acute Tox. 2;Carc. 1B;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,94,H410:94;H400:94;H301:94;H330:56;H350:52;H312:38;H331:38
64652,"(4-aminobenzoato-O)[ethane-1,2-diolato(2-)-O,O'](isooctadecanoato-O)titanium",270-545-9,68443-71-0,Skin Irrit. 2;Eye Irrit. 2,Notified C&L,1,H319:1;H315:1;H335:1
64656,"1,2:5,6-di-O-isopropylidene-α-D-glucofuranose",209-486-0,582-52-5,Not Classified,REACH registration C&L,6,Not classified:6
64657,1-chloropentane,208-846-4,543-59-9,Flam. Liq. 2;Acute Tox. 4;Acute Tox. 4;Acute Tox. 4,Harmonised C&L,0,H302:0;H225:0;H332:0;H312:0
64664,5-chloro-N-methyl-2-nitroaniline,609-197-3,35966-84-8,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H315:1;H335:1
64666,"1,1,1-tributoxypentane",263-367-8,62007-51-6,Not Classified,Notified C&L,3,Not classified:2;H319:1
64668,p-xylene-α-thiol,224-796-6,4498-99-1,,Notified C&L,5,H302:5;H335:4;H315:5;H319:5;H332:5;H312:1
64669,"Diphenylmethylbenzene;tetrakis(2,3,4,5,6-pentafluorophenyl)boranuide",685-485-2,136040-19-2,Acute Tox. 4;STOT SE 3;STOT RE 1;Aquatic Acute 1;Aquatic Chronic 1,Notified C&L,44,H302:43;H335:40;H410:36;H400:36;H372:35;H312:6;H315:6;H319:6;H332:6;H314:4;H318:1
64673,"Benzene-1,2,4-tricarbonyl trichloride",223-386-4,3867-55-8,Water-react. 1;Skin Corr. 1A,Notified C&L,3,H260:2;H314:3
64675,"6-(3-chloropropylamino)-1,3-dimethylpyrimidine-2,4-dione; hydrochloride",918-399-3,,Not Classified,REACH registration C&L,2,Not classified:2
64677,"2,2'-[methylenebis(phenyleneoxymethylene)]bisoxirane",254-641-8,39817-09-9,Skin Irrit. 2;Skin Sens. 1;Eye Irrit. 2;Aquatic Chronic 2,Notified C&L,40,H319:40;H317:40;H315:40;H411:40
64679,"Tabebuia impetiginosa, ext.",607-027-2,223748-85-4,Skin Sens. 1;Resp. Sens. 1,Notified C&L,1,H334:1;H317:1
64683,"Pentane-2,4-dione dioxime",218-472-3,2157-56-4,,Notified C&L,4,H319:4;H315:4;H335:4
64686,fomesafen (ISO);5-[2-chloro-4-(trifluoromethyl)phenoxy]-N-(methylsulphonyl)-2-nitrobenzamide,276-439-9,72178-02-0,Acute Tox. 4,Harmonised C&L,0,H302:0
64687,Decyl laurate,253-087-4,36528-28-6,Not Classified,REACH registration C&L,22,Not classified:22
64691,Di-tert-pentyl peroxide,234-042-8,10508-09-5,Flam. Liq. 3;Org. Perox. E;Skin Irrit. 2;Muta. 2;Aquatic Chronic 2,REACH registration C&L,327,H341:83;H315:326;H411:2;H242:313;H226:122;H225:191;H413:77;H302:39;H319:2;H332:1;H312:1
64692,C8-C16 branched and linear hydrocarbons (full range) – Kerosine,481-670-5,848301-66-6,Flam. Liq. 3;Asp. Tox. 1,REACH registration C&L,7,H304:7;H226:7
64693,Erbium,231-160-1,7440-52-0,Flam. Sol. 1,Notified C&L,103,H228:96;Not classified:5;H260:4;H319:2;H315:2;H335:2
64694,2'-bromopropiophenone,263-531-9,62403-86-5,Skin Irrit. 2;Eye Irrit. 2A;STOT SE 3,Notified C&L,1,H319:1;H315:1;H335:1
64699,"4,4'-azo-3-hydroxynaphthalene-1-sulphonate",212-958-9,887-76-3,Eye Dam. 1,REACH registration C&L,131,H318:88;H228:124;H314:125;H317:84;Not classified:2;H319:1;H315:1;H335:1;H302:1
64702,Diethyl(2-methylaminoethyl)amine,203-238-5,104-79-0,Flam. Liq. 3;Skin Corr. 1B,Notified C&L,39,H314:39;H226:39;H318:1
64704,Trisodium bis[2-hydroxy-5-nitro-3-[[2-oxo-1-[(phenylamino)carbonyl]propyl]azo]benzenesulphonato(3-)]cobaltate(3-),289-068-2,85959-73-5,Acute Tox. 4;Skin Sens. 1;Eye Irrit. 2;Aquatic Chronic 2,REACH registration C&L,88,H319:59;H302:39;H317:39;H411:39;Not classified:29;H412:8
64705,p-aminobenzamide,220-612-3,2835-68-9,Eye Irrit. 2,REACH registration C&L,101,H319:99;H302:44;H315:49;H332:40;H335:7;Not classified:2
64706,"2-Isobutyryl-3,N-diphenylacrylamide",619-636-0,125971-57-5,Skin Sens. 1;Aquatic Chronic 2,Notified C&L,67,H317:67;H411:67
64708,1-methylanthracene,210-224-2,610-48-0,Not Classified,Notified C&L,3,Not classified:3
64716,Cbz-L-tert-Leucin x DCHA,613-119-3,62965-37-1,Not Classified,Notified C&L,6,Not classified:3;H302:4;H412:3;H413:1;H372:2
64718,chrysene,205-923-4,218-01-9,Muta. 2;Carc. 1B;Aquatic Acute 1;Aquatic Chronic 1,Harmonised C&L,0,H400:0;H341:0;H350:0;H410:0
64719,Brompheniramine hydrogen maleate,213-562-9,980-71-2,Acute Tox. 4,Notified C&L,43,H302:43;H315:2
64720,Cyclohexylethanol,224-672-1,4442-79-9,Acute Tox. 4;Acute Tox. 4,REACH registration C&L,306,H302:306;H312:306;H315:1;H411:1
64722,"Fatty acids, C14-18 and C16-18-unsatd., iso-Bu esters",284-867-2,84988-78-3,Not Classified,Notified C&L,1,Not classified:1
64725,Methyl 2-[[2-(phenylmethylene)heptylidene]amino]benzoate,271-283-8,68527-78-6,Not Classified,Notified C&L,233,Not classified:233
64729,Chloro(2H5)benzene,221-482-0,3114-55-4,Flam. Liq. 3;Acute Tox. 4;Aquatic Chronic 2,Notified C&L,9,H411:8;H332:8;H226:8;Not classified:1
64730,Tridodecylamine,203-063-4,102-87-4,Skin Irrit. 2;Eye Irrit. 2;Repr. 1B;STOT RE 1;Aquatic Chronic 2,REACH registration C&L,151,H360:85;H315:151;H411:107;H372:85;H319:151;H335:39
64737,"1,1-dicyanoethyl acetate",232-195-5,7790-01-4,Acute Tox. 3;Acute Tox. 2;Skin Irrit. 2;Eye Irrit. 2;Acute Tox. 3;STOT SE 3,Notified C&L,38,H310:38;H335:38;H315:38;H331:38;H301:38;H319:38
